config,scenario,seed,final_poa,welfare_dc,welfare_mfg,shapley_fairness,n_rounds,converged,convergence_rate,model_path_in_volume
A0,S5,6,0.821556568145752,1668793.022875977,1300556.9096374512,0.7793398533007334,6,True,1.0,A0/S5_seed6.zip
A0,S5,7,0.915909767150879,1860448.6754394537,1449921.7977905273,0.7793398533007334,12,True,1.0,A0/S5_seed7.zip
A0,S5,8,0.809761941432953,1644835.097726441,1281885.5437660217,0.7793398533007334,3,True,1.0,A0/S5_seed8.zip
A0,S5,9,0.846976399421692,1720427.2483459478,1340797.5193405151,0.7793398533007334,8,True,1.0,A0/S5_seed9.zip
A0,S5,10,0.7509683370590212,1485952.1224437626,1228270.935864649,0.8265884999340785,2,True,1.0,A0/S5_seed10.zip
A0,S5,11,1.0000000000000002,2031257.6000000006,1583040.0,0.7793398533007334,13,True,1.0,A0/S5_seed11.zip
A0,S5,12,0.8483889698982239,1723296.5428619385,1343033.6749076843,0.7793398533007335,3,True,1.0,A0/S5_seed12.zip
A0,S5,13,0.9584670662879942,1946893.5127471918,1517291.7046165466,0.7793398533007335,12,True,1.0,A0/S5_seed13.zip
A0,S5,14,0.8049402236938478,1635040.9469238287,1274252.5717163086,0.7793398533007334,4,True,1.0,A0/S5_seed14.zip
A0,S5,15,0.8340864181518554,1694244.375927734,1320392.1633911133,0.7793398533007336,8,True,1.0,A0/S5_seed15.zip
A0,S5,16,0.9134045243263245,1855359.8819122314,1445955.8981895447,0.7793398533007335,11,True,1.0,A0/S5_seed16.zip
A0,S5,17,0.8256556987762451,1444905.6494287613,1539259.7610845442,0.9387016317575252,2,True,1.0,A0/S5_seed17.zip
A0,S5,18,0.8780356645584104,1783516.6167053217,1389965.5784225464,0.7793398533007335,9,True,1.0,A0/S5_seed18.zip
A0,S5,19,0.8801636695861818,1580956.8792962192,1600216.5592963104,0.9879643290227161,4,True,1.0,A0/S5_seed19.zip
A0,S5,20,0.8986490368843076,1825387.68590393,1422597.3713493347,0.7793398533007335,11,True,1.0,A0/S5_seed20.zip
A0,S5,21,0.8728433251380922,1772969.637796021,1381745.8974266052,0.7793398533007334,10,True,1.0,A0/S5_seed21.zip
A0,S5,22,0.8129889965057371,1622531.4650447543,1315852.7138523397,0.8109874860368542,4,True,1.0,A0/S5_seed22.zip
A0,S5,23,0.9213860630989074,1871572.443203735,1458590.9933280945,0.7793398533007335,10,True,1.0,A0/S5_seed23.zip
A0,S5,24,0.87704336643219,1691685.299401552,1478210.4349902333,0.873809351841718,5,True,1.0,A0/S5_seed24.zip
A0,S5,25,0.8659480810165404,1758963.6207702633,1370830.4501724243,0.7793398533007336,9,True,1.0,A0/S5_seed25.zip
A0,S5,26,0.8662052154541016,1759485.9270507817,1371237.504272461,0.7793398533007334,9,True,1.0,A0/S5_seed26.zip
A0,S5,27,0.8849252462387085,1797511.1318542485,1400872.061805725,0.7793398533007334,8,True,1.0,A0/S5_seed27.zip
A0,S5,28,0.8954333662986753,1818855.830587768,1417506.8361854553,0.7793398533007335,10,True,1.0,A0/S5_seed28.zip
A0,S5,29,0.8331300616264341,1516080.1630490895,1495099.8191751835,0.9861614547929236,2,True,1.0,A0/S5_seed29.zip
A0,S6,0,0.7793034911155702,1239404.2722702026,562968.8419818878,0.45422535211267606,2,True,1.0,A0/S6_seed0.zip
A0,S6,1,0.7473350763320924,1188561.7053985596,539874.8591423035,0.45422535211267606,2,True,1.0,A0/S6_seed1.zip
A0,S6,2,0.7588942646980287,1206945.4385757446,548225.2168178558,0.45422535211267606,2,True,1.0,A0/S6_seed2.zip
A0,S6,3,0.7632256746292115,1213834.1129302979,551354.2273521423,0.45422535211267606,2,True,1.0,A0/S6_seed3.zip
A0,S6,4,0.7291557192802429,1159649.2559432983,526742.0916080473,0.4542253521126759,2,True,1.0,A0/S6_seed4.zip
A0,S6,5,0.8046179413795472,1279664.3739700317,581256.0008525848,0.45422535211267606,2,True,1.0,A0/S6_seed5.zip
A0,S6,6,0.737861692905426,1173495.2363967896,533031.2869548795,0.4542253521126759,2,True,1.0,A0/S6_seed6.zip
A0,S6,7,0.7531628012657167,1197830.1191329956,544084.8076343536,0.45422535211267606,2,True,1.0,A0/S6_seed7.zip
A0,S6,8,0.7631644606590272,1213736.7582321167,551310.0063800812,0.45422535211267606,2,True,1.0,A0/S6_seed8.zip
A0,S6,9,0.7173124551773071,1140813.7287139893,518186.5176200865,0.4542253521126759,2,True,1.0,A0/S6_seed9.zip
A0,S6,10,0.7005082964897156,1114088.3947372437,506047.19338417036,0.4542253521126759,2,True,1.0,A0/S6_seed10.zip
A0,S6,11,0.7515544295310975,1195272.1647262573,542922.9198932648,0.45422535211267606,2,True,1.0,A0/S6_seed11.zip
A0,S6,12,0.7518823742866517,1195793.7280654907,543159.8271846771,0.45422535211267606,2,True,1.0,A0/S6_seed12.zip
A0,S6,13,0.8340920805931094,1326540.0449752808,602548.119020462,0.45422535211267606,2,True,1.0,A0/S6_seed13.zip
A0,S6,14,0.7577309608459474,1205095.3201293945,547384.8461151123,0.45422535211267606,2,True,1.0,A0/S6_seed14.zip
A0,S6,15,0.7348209619522095,1168659.257888794,530834.6629142759,0.4542253521126759,2,True,1.0,A0/S6_seed15.zip
A0,S6,16,0.770698368549347,1225718.6853408813,556752.5014400482,0.45422535211267606,2,True,1.0,A0/S6_seed16.zip
A0,S6,17,0.7499941587448121,1192790.710067749,541795.7802772522,0.45422535211267606,2,True,1.0,A0/S6_seed17.zip
