job_id,num_inst,submit_time,num_cpu,num_gpu,gpu_type,duration,user
52650,1.0,327439,18.0,1.0,MISC,5259,c2a3a3121170
52651,1.0,327439,18.0,1.0,MISC,5458,c2a3a3121170
52652,1.0,327439,18.0,1.0,MISC,8199,c2a3a3121170
52653,1.0,327439,18.0,1.0,MISC,5221,c2a3a3121170
52654,1.0,327439,18.0,1.0,MISC,5193,c2a3a3121170
52655,1.0,327439,18.0,1.0,MISC,5227,c2a3a3121170
52656,1.0,327439,18.0,1.0,MISC,5411,c2a3a3121170
52657,1.0,327439,18.0,1.0,MISC,8140,c2a3a3121170
52658,1.0,327439,18.0,1.0,MISC,7465,c2a3a3121170
52659,1.0,327439,18.0,1.0,MISC,8148,c2a3a3121170
52660,1.0,327440,18.0,1.0,MISC,7702,c2a3a3121170
52661,1.0,327440,18.0,1.0,P100,6446,c2a3a3121170
52662,1.0,327440,18.0,1.0,MISC,7996,c2a3a3121170
52663,1.0,327440,18.0,1.0,P100,10142,c2a3a3121170
52664,1.0,327440,18.0,1.0,P100,9854,c2a3a3121170
52665,1.0,327440,18.0,1.0,MISC,7889,c2a3a3121170
52666,1.0,327440,18.0,1.0,P100,9630,c2a3a3121170
52667,1.0,327440,18.0,1.0,MISC,5539,c2a3a3121170
52668,1.0,327440,18.0,1.0,MISC,133,c2a3a3121170
52669,1.0,327440,18.0,1.0,MISC,8369,c2a3a3121170
52670,1.0,327440,18.0,1.0,MISC,8437,c2a3a3121170
52671,1.0,327440,18.0,1.0,MISC,8571,c2a3a3121170
52672,1.0,327440,18.0,1.0,P100,9869,c2a3a3121170
52673,1.0,327440,18.0,1.0,P100,9768,c2a3a3121170
52674,1.0,327440,18.0,1.0,P100,9708,c2a3a3121170
52675,1.0,327440,18.0,1.0,MISC,5435,c2a3a3121170
52676,1.0,327440,18.0,1.0,P100,9264,c2a3a3121170
52677,1.0,327440,18.0,1.0,MISC,7911,c2a3a3121170
52678,1.0,327440,18.0,1.0,P100,9660,c2a3a3121170
52679,1.0,327440,18.0,1.0,MISC,8832,c2a3a3121170
52680,1.0,327440,18.0,1.0,MISC,8483,c2a3a3121170
52681,1.0,327440,18.0,1.0,P100,9359,c2a3a3121170
52682,1.0,327440,18.0,1.0,MISC,8930,c2a3a3121170
52683,1.0,327440,18.0,1.0,MISC,7700,c2a3a3121170
52684,1.0,327440,18.0,1.0,MISC,7519,c2a3a3121170
52685,1.0,327440,18.0,1.0,MISC,7785,c2a3a3121170
52686,1.0,327440,18.0,1.0,MISC,7846,c2a3a3121170
52687,1.0,327440,18.0,1.0,P100,9401,c2a3a3121170
52688,1.0,327440,18.0,1.0,P100,9910,c2a3a3121170
52689,1.0,327440,18.0,1.0,MISC,7536,c2a3a3121170
52690,1.0,327440,18.0,1.0,P100,9865,c2a3a3121170
52691,1.0,327440,18.0,1.0,P100,9484,c2a3a3121170
52692,1.0,327440,18.0,1.0,MISC,7665,c2a3a3121170
52693,1.0,327440,18.0,1.0,MISC,8827,c2a3a3121170
52694,1.0,327440,18.0,1.0,P100,6372,c2a3a3121170
52695,1.0,327440,18.0,1.0,P100,9563,c2a3a3121170
52696,1.0,327441,18.0,1.0,P100,9390,c2a3a3121170
52697,1.0,327441,18.0,1.0,P100,9188,c2a3a3121170
52698,1.0,327441,18.0,1.0,P100,10299,c2a3a3121170
52699,1.0,327441,18.0,1.0,P100,8504,c2a3a3121170
52700,1.0,327441,18.0,1.0,P100,9544,c2a3a3121170
52701,1.0,327441,18.0,1.0,P100,8374,c2a3a3121170
52702,1.0,327441,18.0,1.0,P100,9675,c2a3a3121170
52703,1.0,327441,18.0,1.0,P100,8733,c2a3a3121170
52704,1.0,327441,18.0,1.0,P100,8769,c2a3a3121170
52705,1.0,327441,18.0,1.0,P100,10066,c2a3a3121170
52706,1.0,327441,18.0,1.0,P100,8878,c2a3a3121170
52707,1.0,327441,18.0,1.0,P100,9184,c2a3a3121170
52708,1.0,327441,18.0,1.0,P100,9156,c2a3a3121170
52709,1.0,327441,18.0,1.0,P100,8816,c2a3a3121170
52710,1.0,327441,18.0,1.0,P100,9495,c2a3a3121170
52711,1.0,327441,18.0,1.0,P100,9543,c2a3a3121170
52712,1.0,327441,18.0,1.0,P100,9345,c2a3a3121170
52713,1.0,327441,18.0,1.0,P100,9430,c2a3a3121170
52714,1.0,327441,18.0,1.0,P100,9805,c2a3a3121170
52715,1.0,327441,18.0,1.0,P100,9313,c2a3a3121170
52716,1.0,327441,18.0,1.0,P100,9662,c2a3a3121170
52717,1.0,327441,18.0,1.0,P100,9972,c2a3a3121170
52718,1.0,327441,18.0,1.0,P100,8844,c2a3a3121170
52719,1.0,327441,18.0,1.0,P100,8523,c2a3a3121170
52720,1.0,327441,18.0,1.0,P100,9656,c2a3a3121170
52721,1.0,327441,18.0,1.0,P100,8457,c2a3a3121170
52722,1.0,327441,18.0,1.0,P100,9544,c2a3a3121170
52723,1.0,327441,18.0,1.0,P100,8845,c2a3a3121170
52724,1.0,327441,18.0,1.0,P100,9294,c2a3a3121170
52725,1.0,327441,18.0,1.0,P100,8522,c2a3a3121170
52726,1.0,327441,18.0,1.0,P100,9714,c2a3a3121170
52727,1.0,327441,18.0,1.0,P100,8554,c2a3a3121170
52728,1.0,327441,18.0,1.0,P100,9281,c2a3a3121170
52729,1.0,327441,18.0,1.0,P100,9708,c2a3a3121170
52730,1.0,327441,18.0,1.0,P100,8482,c2a3a3121170
52731,1.0,327441,18.0,1.0,P100,9030,c2a3a3121170
52732,1.0,327441,18.0,1.0,P100,8760,c2a3a3121170
52733,1.0,327441,18.0,1.0,P100,9801,c2a3a3121170
52734,1.0,327441,18.0,1.0,P100,8815,c2a3a3121170
52735,1.0,327441,18.0,1.0,P100,8946,c2a3a3121170
52736,1.0,327441,18.0,1.0,P100,94,c2a3a3121170
52737,1.0,327441,18.0,1.0,P100,8702,c2a3a3121170
52738,1.0,327441,18.0,1.0,P100,8157,c2a3a3121170
52739,1.0,327441,18.0,1.0,P100,9873,c2a3a3121170
52740,1.0,327441,18.0,1.0,P100,8403,c2a3a3121170
52741,1.0,327441,18.0,1.0,P100,8832,c2a3a3121170
52742,1.0,327441,18.0,1.0,P100,9907,c2a3a3121170
52743,1.0,327441,18.0,1.0,P100,8458,c2a3a3121170
52744,1.0,327441,18.0,1.0,P100,8634,c2a3a3121170
52745,1.0,327441,18.0,1.0,P100,9556,c2a3a3121170
52746,1.0,327441,18.0,1.0,P100,8874,c2a3a3121170
52747,1.0,327441,18.0,1.0,P100,9339,c2a3a3121170
52748,1.0,327441,18.0,1.0,P100,9136,c2a3a3121170
52749,1.0,327442,18.0,1.0,P100,9249,c2a3a3121170
52750,1.0,327442,18.0,1.0,P100,8766,c2a3a3121170
52751,1.0,327442,18.0,1.0,P100,8235,c2a3a3121170
52752,1.0,327442,18.0,1.0,P100,8672,c2a3a3121170
52753,1.0,327442,18.0,1.0,P100,8525,c2a3a3121170
52754,1.0,327442,18.0,1.0,P100,9370,c2a3a3121170
52755,1.0,327442,18.0,1.0,P100,8799,c2a3a3121170
52756,1.0,327442,18.0,1.0,P100,8281,c2a3a3121170
52757,1.0,327442,18.0,1.0,P100,8605,c2a3a3121170
52758,1.0,327442,18.0,1.0,P100,8358,c2a3a3121170
52759,1.0,327442,18.0,1.0,P100,9116,c2a3a3121170
52760,1.0,327442,18.0,1.0,P100,8551,c2a3a3121170
52761,1.0,327442,18.0,1.0,P100,9675,c2a3a3121170
52762,1.0,327442,18.0,1.0,P100,9092,c2a3a3121170
52763,1.0,327442,18.0,1.0,P100,9193,c2a3a3121170
52764,1.0,327442,18.0,1.0,P100,10228,c2a3a3121170
52765,1.0,327442,18.0,1.0,P100,8377,c2a3a3121170
52766,1.0,327461,18.0,1.0,P100,8913,c2a3a3121170
52767,1.0,327461,18.0,1.0,P100,72,c2a3a3121170
52768,1.0,327461,18.0,1.0,P100,9715,c2a3a3121170
52769,1.0,327461,18.0,1.0,P100,121,c2a3a3121170
52770,1.0,327463,18.0,1.0,MISC,6970,c2a3a3121170
52771,5.0,327474,6.0,0.0,CPU,12241,6c545bed7d03
52772,15.0,327477,5.0,0.5,MISC,12187,6c545bed7d03
52773,80.0,327483,6.0,0.25,MISC,373,b659dea714f8
52774,1.0,327485,6.0,1.0,T4,298,c5307d7cd0cc
52775,1.0,327486,6.0,1.0,T4,246,c5307d7cd0cc
52776,1.0,327487,6.0,1.0,T4,246,c5307d7cd0cc
52777,1.0,327490,6.0,1.0,T4,236,c5307d7cd0cc
52778,1.0,327491,6.0,1.0,T4,236,c5307d7cd0cc
52779,1.0,327492,6.0,1.0,T4,267,c5307d7cd0cc
52780,1.0,327493,6.0,1.0,T4,236,c5307d7cd0cc
52781,1.0,327496,6.0,1.0,T4,236,c5307d7cd0cc
52782,1.0,327496,6.0,1.0,T4,237,c5307d7cd0cc
52783,1.0,327497,6.0,1.0,T4,236,c5307d7cd0cc
52784,1.0,327500,6.0,1.0,T4,236,c5307d7cd0cc
52785,1.0,327500,6.0,1.0,T4,257,c5307d7cd0cc
52786,1.0,327503,6.0,1.0,T4,236,c5307d7cd0cc
52787,1.0,327504,6.0,1.0,T4,237,c5307d7cd0cc
52788,1.0,327506,6.0,1.0,T4,236,c5307d7cd0cc
52789,1.0,327507,6.0,1.0,T4,246,c5307d7cd0cc
52790,1.0,327508,6.0,1.0,T4,226,c5307d7cd0cc
52791,1.0,327510,6.0,1.0,T4,236,c5307d7cd0cc
52792,1.0,327550,10.0,0.5,T4,552,c4cbaac9966d
52793,3.0,327576,1.0,0.0,CPU,7760,b3bfe9b79bb5
52794,50.0,327579,6.0,0.5,MISC,7697,b3bfe9b79bb5
52795,10.0,327585,6.0,0.0,CPU,36270,6c545bed7d03
52796,3.0,327588,1.0,0.0,CPU,3774,b3bfe9b79bb5
52797,30.0,327588,5.0,0.5,MISC,36214,6c545bed7d03
52798,50.0,327592,6.0,0.5,MISC,3718,b3bfe9b79bb5
52799,1.0,327602,6.0,1.0,MISC,56,a8192d6b0ae9
52800,1.0,327604,6.0,0.5,MISC,135861,af2cff9ccf84
52801,25.0,327613,6.0,0.0,CPU,32570,df2899e220e8
52802,80.0,327617,5.0,0.5,P100,32505,df2899e220e8
52803,1.0,327664,6.0,1.0,MISC,23,354e3b81c515
52804,1.0,327674,6.0,1.0,MISC,34,a8192d6b0ae9
52805,5.0,327675,6.0,0.0,CPU,4429,b2c52019b2c6
52806,50.0,327681,6.0,0.25,MISC,4372,b2c52019b2c6
52807,1.0,327693,6.0,0.0,CPU,63,5b1345f03aa1
52808,1.0,327696,6.0,1.0,MISC,54,5b1345f03aa1
52809,1.0,327717,6.0,0.0,CPU,2784,f961b1ebfe7e
52810,30.0,327719,6.0,0.25,MISC,2727,f961b1ebfe7e
52811,1.0,327770,6.0,1.0,T4,335,1480b75a8c96
52812,1.0,327796,2.0,0.0,CPU,1025,b3bfe9b79bb5
52813,50.0,327799,6.0,0.25,MISC,967,b3bfe9b79bb5
52814,1.0,327809,6.0,1.0,T4,298,c5307d7cd0cc
52815,1.0,327812,6.0,1.0,T4,236,c5307d7cd0cc
52816,1.0,327813,6.0,1.0,T4,236,c5307d7cd0cc
52817,1.0,327814,6.0,1.0,T4,236,c5307d7cd0cc
52818,1.0,327815,6.0,1.0,T4,256,c5307d7cd0cc
52819,1.0,327815,6.0,1.0,T4,237,c5307d7cd0cc
52820,1.0,327817,6.0,1.0,T4,237,c5307d7cd0cc
52821,1.0,327820,6.0,1.0,T4,227,c5307d7cd0cc
52822,1.0,327821,6.0,1.0,T4,226,c5307d7cd0cc
52823,1.0,327823,6.0,1.0,T4,227,c5307d7cd0cc
52824,1.0,327825,6.0,1.0,T4,267,c5307d7cd0cc
52825,1.0,327827,6.0,1.0,T4,237,c5307d7cd0cc
52826,1.0,327829,6.0,1.0,T4,237,c5307d7cd0cc
52827,1.0,327829,6.0,1.0,T4,237,c5307d7cd0cc
52828,1.0,327831,6.0,1.0,T4,236,c5307d7cd0cc
52829,1.0,327831,6.0,1.0,T4,226,c5307d7cd0cc
52830,1.0,327836,6.0,1.0,T4,246,c5307d7cd0cc
52831,1.0,327837,6.0,1.0,T4,236,c5307d7cd0cc
52832,1.0,327843,6.0,0.0,CPU,1091,d7052eeddab7
52833,10.0,327848,6.0,1.0,MISC,1078,d7052eeddab7
52834,1.0,327858,10.0,0.5,T4,583,c4cbaac9966d
52835,1.0,327878,6.0,1.0,MISC,50,42aa9724a88c
52836,1.0,327879,6.0,2.0,MISC,38,f14128db0160
52837,1.0,327901,6.0,0.5,MISC,158,f134c9ec05e3
52838,1.0,327923,6.0,1.0,MISC,260,5b1345f03aa1
52839,1.0,328014,6.0,0.0,CPU,995,b3bfe9b79bb5
52840,50.0,328016,4.0,0.5,MISC,943,b3bfe9b79bb5
52841,1.0,328032,6.0,1.0,MISC,2475,5b1345f03aa1
52842,1.0,328047,6.0,1.0,MISC,1803,5b1345f03aa1
52843,1.0,328062,6.0,1.0,MISC,2264,5b1345f03aa1
52844,1.0,328080,6.0,1.0,MISC,1920,5b1345f03aa1
52845,1.0,328096,6.0,1.0,MISC,3574,5b1345f03aa1
52846,1.0,328107,10.0,0.5,T4,353,c4cbaac9966d
52847,5.0,328107,6.0,0.0,CPU,61402,41dc3b8c8874
52848,1.0,328110,10.0,0.5,T4,594,c4cbaac9966d
52849,20.0,328110,6.0,0.2,MISC,61338,41dc3b8c8874
52850,3.0,328124,6.0,0.0,CPU,4249,06ed49c96a51
52851,25.0,328127,6.0,0.25,MISC,4194,06ed49c96a51
52852,1.0,328138,6.0,1.0,T4,24,1480b75a8c96
52853,1.0,328139,6.0,1.0,T4,226,c5307d7cd0cc
52854,1.0,328140,6.0,1.0,T4,236,c5307d7cd0cc
52855,1.0,328141,6.0,1.0,T4,226,c5307d7cd0cc
52856,1.0,328143,6.0,1.0,T4,246,c5307d7cd0cc
52857,1.0,328144,6.0,1.0,T4,246,c5307d7cd0cc
52858,1.0,328146,6.0,1.0,T4,226,c5307d7cd0cc
52859,1.0,328146,6.0,1.0,T4,226,c5307d7cd0cc
52860,1.0,328147,6.0,1.0,T4,226,c5307d7cd0cc
52861,1.0,328149,6.0,1.0,T4,236,c5307d7cd0cc
52862,1.0,328151,6.0,1.0,T4,247,c5307d7cd0cc
52863,1.0,328153,6.0,1.0,T4,226,c5307d7cd0cc
52864,1.0,328154,6.0,1.0,T4,226,c5307d7cd0cc
52865,1.0,328156,6.0,1.0,T4,236,c5307d7cd0cc
52866,1.0,328158,6.0,1.0,T4,1168,c5307d7cd0cc
52867,1.0,328158,6.0,1.0,T4,226,c5307d7cd0cc
52868,1.0,328160,6.0,1.0,T4,1156,c5307d7cd0cc
52869,1.0,328161,6.0,1.0,T4,226,c5307d7cd0cc
52870,1.0,328163,6.0,1.0,T4,247,c5307d7cd0cc
52871,1.0,328165,10.0,0.5,T4,543,c4cbaac9966d
52872,1.0,328165,10.0,0.5,T4,450,c4cbaac9966d
52873,1.0,328212,6.0,0.25,MISC,110,5b1345f03aa1
52874,1.0,328249,6.0,0.25,MISC,122,5b1345f03aa1
52875,5.0,328257,6.0,0.0,CPU,58011,41dc3b8c8874
52876,20.0,328264,6.0,0.2,MISC,57948,41dc3b8c8874
52877,1.0,328268,6.0,0.25,MISC,103,5b1345f03aa1
52878,1.0,328320,6.0,0.5,MISC,250,5b1345f03aa1
52879,1.0,328464,6.0,1.0,T4,287,c5307d7cd0cc
52880,1.0,328465,6.0,1.0,T4,227,c5307d7cd0cc
52881,1.0,328467,6.0,1.0,T4,237,c5307d7cd0cc
52882,1.0,328469,6.0,1.0,T4,226,c5307d7cd0cc
52883,1.0,328469,6.0,1.0,MISC,723,5b1345f03aa1
52884,1.0,328470,6.0,1.0,T4,236,c5307d7cd0cc
52885,1.0,328470,6.0,1.0,T4,226,c5307d7cd0cc
52886,1.0,328472,6.0,1.0,T4,236,c5307d7cd0cc
52887,1.0,328474,6.0,1.0,T4,236,c5307d7cd0cc
52888,1.0,328475,6.0,1.0,T4,226,c5307d7cd0cc
52889,1.0,328478,6.0,1.0,T4,226,c5307d7cd0cc
52890,1.0,328478,6.0,1.0,T4,226,c5307d7cd0cc
52891,1.0,328481,6.0,1.0,T4,226,c5307d7cd0cc
52892,1.0,328482,6.0,1.0,T4,256,c5307d7cd0cc
52893,1.0,328483,6.0,1.0,T4,226,c5307d7cd0cc
52894,1.0,328485,6.0,1.0,T4,226,c5307d7cd0cc
52895,1.0,328486,6.0,1.0,T4,227,c5307d7cd0cc
52896,1.0,328488,6.0,1.0,T4,226,c5307d7cd0cc
52897,1.0,328489,6.0,1.0,T4,226,c5307d7cd0cc
52898,1.0,328507,10.0,0.5,T4,400,c4cbaac9966d
52899,1.0,328510,10.0,0.5,T4,511,c4cbaac9966d
52900,1.0,328529,6.0,1.0,T4,25,45bd92802aa9
52901,1.0,328553,6.0,1.0,MISC,38,354e3b81c515
52902,1.0,328573,2.0,0.0,CPU,35,d4d51aca8806
52903,1.0,328574,6.0,0.0,CPU,83,5b1345f03aa1
52904,1.0,328576,6.0,1.0,MISC,75,5b1345f03aa1
52905,12.0,328576,6.0,0.25,T4,19814,d4d51aca8806
52906,1.0,328696,10.0,0.5,T4,293,c4cbaac9966d
52907,1.0,328698,6.0,2.0,MISC,224,f14128db0160
52908,1.0,328700,6.0,1.0,T4,215,45bd92802aa9
52909,1.0,328770,6.0,1.0,MISC,382,18febf35d3a1
52910,1.0,328791,6.0,1.0,T4,277,c5307d7cd0cc
52911,1.0,328792,6.0,1.0,T4,237,c5307d7cd0cc
52912,1.0,328793,6.0,1.0,T4,237,c5307d7cd0cc
52913,1.0,328795,6.0,1.0,T4,226,c5307d7cd0cc
52914,1.0,328797,6.0,1.0,T4,226,c5307d7cd0cc
52915,1.0,328798,6.0,1.0,T4,237,c5307d7cd0cc
52916,1.0,328799,6.0,1.0,T4,216,c5307d7cd0cc
52917,1.0,328803,6.0,1.0,T4,216,c5307d7cd0cc
52918,1.0,328804,6.0,1.0,T4,227,c5307d7cd0cc
52919,1.0,328806,6.0,1.0,T4,226,c5307d7cd0cc
52920,1.0,328807,6.0,1.0,T4,227,c5307d7cd0cc
52921,1.0,328808,6.0,1.0,MISC,51,42aa9724a88c
52922,1.0,328809,6.0,1.0,T4,257,c5307d7cd0cc
52923,1.0,328809,6.0,1.0,T4,256,c5307d7cd0cc
52924,1.0,328810,6.0,1.0,T4,236,c5307d7cd0cc
52925,1.0,328811,6.0,1.0,T4,236,c5307d7cd0cc
52926,1.0,328814,6.0,1.0,T4,237,c5307d7cd0cc
52927,1.0,328814,6.0,1.0,T4,237,c5307d7cd0cc
52928,1.0,328817,10.0,0.5,T4,657,c4cbaac9966d
52929,1.0,328817,10.0,0.5,T4,532,c4cbaac9966d
52930,20.0,328911,6.0,0.0,CPU,2124,df2899e220e8
52931,60.0,328914,4.0,0.5,MISC,2059,df2899e220e8
52932,10.0,328945,6.0,0.0,CPU,20935,6c545bed7d03
52933,50.0,328950,5.0,0.5,MISC,20877,6c545bed7d03
52934,1.0,329006,10.0,0.5,T4,513,c4cbaac9966d
52935,1.0,329008,6.0,0.25,T4,17646,47332f486b71
52936,1.0,329008,6.0,1.0,MISC,687,3960a1141089
52937,1.0,329034,2.0,0.0,CPU,34,d4d51aca8806
52938,12.0,329037,6.0,0.25,T4,1354,d4d51aca8806
52939,1.0,329067,10.0,0.5,T4,534,c4cbaac9966d
52940,1.0,329118,6.0,1.0,T4,237,c5307d7cd0cc
52941,1.0,329120,6.0,1.0,T4,226,c5307d7cd0cc
52942,1.0,329123,6.0,1.0,T4,226,c5307d7cd0cc
52943,1.0,329124,6.0,1.0,T4,226,c5307d7cd0cc
52944,1.0,329126,6.0,1.0,T4,217,c5307d7cd0cc
52945,1.0,329127,10.0,0.5,T4,568,c4cbaac9966d
52946,1.0,329128,6.0,1.0,T4,216,c5307d7cd0cc
52947,1.0,329128,6.0,1.0,T4,236,c5307d7cd0cc
52948,1.0,329130,6.0,1.0,T4,227,c5307d7cd0cc
52949,1.0,329132,6.0,1.0,T4,216,c5307d7cd0cc
52950,1.0,329133,6.0,1.0,T4,226,c5307d7cd0cc
52951,1.0,329133,6.0,1.0,T4,237,c5307d7cd0cc
52952,1.0,329137,6.0,1.0,T4,216,c5307d7cd0cc
52953,1.0,329137,6.0,1.0,T4,226,c5307d7cd0cc
52954,1.0,329140,6.0,1.0,T4,216,c5307d7cd0cc
52955,1.0,329140,6.0,1.0,T4,226,c5307d7cd0cc
52956,1.0,329143,6.0,1.0,T4,216,c5307d7cd0cc
52957,1.0,329220,2.0,0.0,CPU,35,d4d51aca8806
52958,1.0,329234,6.0,1.0,MISC,200,18febf35d3a1
52959,1.0,329244,6.0,1.0,MISC,1353,3960a1141089
52960,1.0,329331,6.0,1.0,V100,5862,9cc55781f4a6
52961,10.0,329361,6.0,0.0,CPU,2193,7979162bf361
52962,1.0,329364,6.0,1.0,MISC,17,354e3b81c515
52963,1.0,329394,6.0,0.0,CPU,2508,b3bfe9b79bb5
52964,50.0,329396,4.0,0.5,MISC,2449,b3bfe9b79bb5
52965,1.0,329397,18.0,1.0,MISC,3904,58540f191766
52966,1.0,329398,18.0,1.0,MISC,3840,58540f191766
52967,1.0,329398,18.0,1.0,MISC,4666,58540f191766
52968,1.0,329398,18.0,1.0,MISC,4711,58540f191766
52969,1.0,329399,18.0,1.0,MISC,5840,58540f191766
52970,1.0,329399,18.0,1.0,MISC,3927,58540f191766
52971,1.0,329399,18.0,1.0,MISC,4923,58540f191766
52972,1.0,329399,18.0,1.0,MISC,4918,58540f191766
52973,1.0,329399,18.0,1.0,MISC,4973,58540f191766
52974,1.0,329399,18.0,1.0,MISC,4474,58540f191766
52975,1.0,329399,18.0,1.0,MISC,5807,58540f191766
52976,1.0,329399,18.0,1.0,MISC,5004,58540f191766
52977,1.0,329400,18.0,1.0,MISC,4195,58540f191766
52978,1.0,329400,18.0,1.0,MISC,3970,58540f191766
52979,1.0,329400,18.0,1.0,MISC,4356,58540f191766
52980,1.0,329400,18.0,1.0,MISC,3769,58540f191766
52981,1.0,329400,18.0,1.0,MISC,5792,58540f191766
52982,1.0,329400,18.0,1.0,MISC,4518,58540f191766
52983,1.0,329401,18.0,1.0,MISC,5792,58540f191766
52984,1.0,329401,18.0,1.0,MISC,5029,58540f191766
52985,1.0,329401,18.0,1.0,MISC,4791,58540f191766
52986,1.0,329401,18.0,1.0,MISC,4094,58540f191766
52987,1.0,329401,18.0,1.0,MISC,5828,58540f191766
52988,1.0,329401,18.0,1.0,MISC,4798,58540f191766
52989,1.0,329401,18.0,1.0,MISC,5038,58540f191766
52990,1.0,329402,18.0,1.0,MISC,4177,58540f191766
52991,1.0,329402,18.0,1.0,MISC,4263,58540f191766
52992,1.0,329402,18.0,1.0,MISC,5830,58540f191766
52993,1.0,329402,18.0,1.0,MISC,4023,58540f191766
52994,1.0,329403,18.0,1.0,MISC,4669,58540f191766
52995,5.0,329438,6.0,0.0,CPU,5415,b2c52019b2c6
52996,25.0,329440,15.0,0.0,CPU,23171,77582818ceb1
52997,50.0,329441,8.0,0.25,MISC,5359,b2c52019b2c6
52998,40.0,329443,8.0,1.0,T4,23107,77582818ceb1
52999,1.0,329443,6.0,1.0,T4,236,c5307d7cd0cc
53000,1.0,329447,6.0,1.0,T4,226,c5307d7cd0cc
53001,1.0,329447,6.0,1.0,T4,217,c5307d7cd0cc
53002,1.0,329449,6.0,1.0,T4,216,c5307d7cd0cc
53003,1.0,329450,6.0,1.0,T4,206,c5307d7cd0cc
53004,1.0,329453,6.0,1.0,T4,227,c5307d7cd0cc
53005,1.0,329454,6.0,1.0,T4,226,c5307d7cd0cc
53006,1.0,329455,6.0,1.0,T4,216,c5307d7cd0cc
53007,1.0,329455,6.0,1.0,T4,216,c5307d7cd0cc
53008,1.0,329457,6.0,1.0,T4,216,c5307d7cd0cc
53009,1.0,329459,6.0,1.0,T4,216,c5307d7cd0cc
53010,1.0,329463,6.0,1.0,T4,216,c5307d7cd0cc
53011,1.0,329466,6.0,1.0,T4,216,c5307d7cd0cc
53012,1.0,329467,6.0,1.0,T4,216,c5307d7cd0cc
53013,1.0,329469,6.0,1.0,T4,217,c5307d7cd0cc
53014,1.0,329471,6.0,1.0,T4,218,c5307d7cd0cc
53015,1.0,329471,10.0,0.5,T4,599,c4cbaac9966d
53016,1.0,329475,6.0,0.0,CPU,54,5b1345f03aa1
53017,1.0,329478,6.0,1.0,MISC,43,5b1345f03aa1
53018,4.0,329503,6.0,0.5,T4,9191,c9e676ebc7ef
53019,1.0,329528,10.0,0.5,T4,432,c4cbaac9966d
53020,1.0,329531,6.0,1.0,T4,336,1480b75a8c96
53021,1.0,329592,10.0,0.5,T4,468,c4cbaac9966d
53022,1.0,329642,6.0,1.0,T4,54,41f97a75a037
53023,1.0,329651,6.0,1.0,MISC,97,42aa9724a88c
53024,1.0,329652,10.0,0.5,T4,575,c4cbaac9966d
53025,1.0,329652,6.0,1.0,T4,44,41f97a75a037
53026,1.0,329699,6.0,1.0,T4,44,29380421d3fc
53027,1.0,329701,6.0,1.0,T4,44,29380421d3fc
53028,1.0,329771,6.0,1.0,T4,236,c5307d7cd0cc
53029,1.0,329773,6.0,1.0,T4,216,c5307d7cd0cc
53030,1.0,329774,6.0,1.0,T4,216,c5307d7cd0cc
53031,1.0,329776,6.0,1.0,T4,216,c5307d7cd0cc
53032,1.0,329778,6.0,1.0,T4,206,c5307d7cd0cc
53033,1.0,329779,6.0,1.0,T4,226,c5307d7cd0cc
53034,1.0,329779,10.0,0.5,T4,407,c4cbaac9966d
53035,1.0,329782,6.0,1.0,T4,226,c5307d7cd0cc
53036,1.0,329783,6.0,1.0,T4,206,c5307d7cd0cc
53037,1.0,329787,6.0,1.0,T4,206,c5307d7cd0cc
53038,1.0,329788,6.0,1.0,T4,206,c5307d7cd0cc
53039,1.0,329789,6.0,1.0,T4,206,c5307d7cd0cc
53040,1.0,329789,6.0,1.0,T4,206,c5307d7cd0cc
53041,1.0,329792,6.0,1.0,T4,216,c5307d7cd0cc
53042,1.0,329795,6.0,1.0,T4,207,c5307d7cd0cc
53043,1.0,329796,6.0,1.0,T4,206,c5307d7cd0cc
53044,1.0,329891,6.0,0.0,CPU,424,47baba33cffe
53045,10.0,329893,6.0,0.25,T4,369,47baba33cffe
53046,1.0,329914,6.0,0.0,CPU,374,47baba33cffe
53047,10.0,329916,6.0,0.25,T4,321,47baba33cffe
53048,1.0,329918,6.0,1.0,T4,24,1480b75a8c96
53049,1.0,330027,10.0,0.5,T4,300,c4cbaac9966d
53050,1.0,330117,10.0,0.5,T4,461,c4cbaac9966d
53051,1.0,330119,10.0,0.5,T4,320,c4cbaac9966d
53052,1.0,330218,6.0,1.0,MISC,85,05b25af4dd8b
53053,1.0,330280,6.0,1.0,MISC,589,0c3b5520dba6
53054,1.0,330285,2.0,0.0,CPU,35,d4d51aca8806
53055,12.0,330288,6.0,0.25,T4,16330,d4d51aca8806
53056,32.0,330295,6.0,0.25,MISC,1200,7979162bf361
53057,1.0,330307,10.0,0.5,T4,594,c4cbaac9966d
53058,1.0,330308,10.0,0.5,T4,492,c4cbaac9966d
53059,1.0,330335,2.0,0.0,CPU,34,d4d51aca8806
53060,12.0,330338,6.0,0.25,T4,13826,d4d51aca8806
53061,1.0,330365,6.0,0.0,CPU,84,5b1345f03aa1
53062,1.0,330368,6.0,1.0,MISC,70,5b1345f03aa1
53063,1.0,330368,2.0,0.0,CPU,34,d4d51aca8806
53064,1.0,330373,6.0,1.0,MISC,30,354e3b81c515
53065,1.0,330377,1.0,0.0,CPU,15649,d9e72c5b3d6c
53066,1.0,330411,2.0,0.0,CPU,35,d4d51aca8806
