step,T_supply,Q_available,Exergy_DT,Q_negotiated,it_load_frac,scenario,t_availability
2105,22.616649362093312,14319.300800735386,185.9363525665333,13603.335760698616,0.6447750087036455,Edge,0.9098173515981736
2106,24.272934100003567,17433.116108006703,274.55711935033577,16561.460302606367,0.6786208272609424,Edge,0.9098173515981736
2107,21.694616851162664,12585.87968018579,143.9475233877035,11956.5856961765,0.6259334747846281,Edge,0.9098173515981736
2108,21.790777630290506,12766.661944946172,148.0798756356533,12128.328847698864,0.6278984994015888,Edge,0.9098173515981736
2109,22.666425547008657,14412.880028376225,188.35313298575528,13692.236026957413,0.6457921742214807,Edge,0.9098173515981736
2110,22.765075260085894,14598.341488961436,193.18816193920412,13868.424414513363,0.6478080596626243,Edge,0.9098173515981736
2111,22.828294836757834,14717.19429310468,196.3183268094722,13981.334578449445,0.6490999379685292,Edge,0.9098173515981736
2112,23.230373841148833,15473.102821359804,216.8040301661707,14699.447680291813,0.6573163350147805,Edge,0.9098173515981736
2113,22.56539332865492,14222.939457871253,183.4637478709414,13511.79248497769,0.6437276028029484,Edge,0.9098173515981736
2114,22.918951885568106,14887.629544867996,200.85010029565282,14143.248067624596,0.650952495052913,Edge,0.9098173515981736
2115,22.29141498990225,13707.860181016207,170.5229657441885,13022.467171965396,0.6381289150110457,Edge,0.9098173515981736
2116,22.74739833065331,14565.108861628207,192.31735214537574,13836.853418546796,0.6474468354524805,Edge,0.9098173515981736
2117,22.96745509985965,14978.815587736171,203.29553221862224,14229.874808349363,0.6519436476927845,Edge,0.9098173515981736
2118,23.283457496642484,15572.900093687902,219.5831382930331,14794.255089003505,0.6584010879748685,Edge,0.9098173515981736
2119,24.073471463730527,17058.12635181337,262.9916983360081,16205.220034222702,0.6745448516501453,Edge,0.9098173515981736
2120,24.137849689203506,17179.157415702626,266.69789912722445,16320.199544917494,0.6758604066924199,Edge,0.9098173515981736
2121,23.946520608434582,16819.45874385698,255.75768974073054,15978.48580666413,0.6719506385201846,Edge,0.9098173515981736
2122,23.450376124600666,15886.707114249213,228.4350000927963,15092.371758536752,0.6618120338505349,Edge,0.9098173515981736
2123,24.67647498292513,18191.772967899284,298.69996483031764,17282.18431950432,0.6868670974771661,Edge,0.9098173515981736
2124,24.978169901669332,18758.959415138328,317.39916448774176,17821.01144438141,0.6930321675558514,Edge,0.9098173515981736
2125,25.615760565218068,19957.629862609996,358.7401665933229,18959.748369479494,0.7060611941588043,Edge,0.9098173515981736
2126,28.03136197515755,24498.960513296246,537.6479671623191,23274.012487631433,0.7554234838401767,Edge,0.9098173515981736
2127,25.826391183903013,20353.615425737655,372.9397339885356,19335.93465445077,0.7103653850623658,Edge,0.9098173515981736
2128,27.23974928329733,23010.728652598962,475.15397921123446,21860.192219969013,0.7392470505717279,Edge,0.9098173515981736
2129,28.377749815867276,25150.16965383044,566.1713266082269,23892.661171138916,0.7625018440633744,Edge,0.9098173515981736
2130,27.94954680938571,24345.148001645124,531.0153905178415,23127.890601562867,0.753751608713534,Edge,0.9098173515981736
2131,30.67718924767547,29473.11578562991,773.5592385416348,27999.459996348414,0.8094903889742381,Edge,0.9098173515981736
2132,28.56614462084292,25504.351887184705,581.9848581997345,24229.134292825467,0.7663516509476599,Edge,0.9098173515981736
2133,29.809691441548864,27842.219910111846,691.6499639366541,26450.10891460625,0.79176325989252,Edge,0.9098173515981736
2134,29.274009307007873,26835.137497174772,643.286584966274,25493.38062231603,0.7808167119258127,Edge,0.9098173515981736
2135,30.27969080733044,28725.818717781265,735.4778469660605,27289.5277818922,0.8013675947584921,Edge,0.9098173515981736
2136,31.437497440149514,30902.495187481123,848.9788927001532,29357.370428107064,0.8250271216030557,Edge,0.9098173515981736
2137,32.59208857152311,33073.12651446348,969.9576787044653,31419.470188740306,0.8486209403746031,Edge,0.9098173515981736
2138,32.643435524171366,33169.65878544214,975.5176589147812,31511.17584617003,0.8496702041895884,Edge,0.9098173515981736
2139,34.12581304602003,35956.528526517664,1142.5973082146006,34158.70210019178,0.8799622665925834,Edge,0.9098173515981736
2140,33.35555150620331,34508.43683166223,1054.1996586763753,32783.014990079115,0.8642221394745895,Edge,0.9098173515981736
2141,33.668716194709816,35097.18644605443,1089.7277403712221,33342.32712375171,0.8706215918049395,Edge,0.9098173515981736
2142,37.17360729150204,41686.38170802384,1525.5885269386133,39602.062622622645,0.9422432794350417,Edge,0.9098173515981736
2143,35.432108621979296,38412.36420932108,1300.2838487875358,36491.745998855025,0.9066561327100117,Edge,0.9098173515981736
2144,34.84477297827806,37308.17319916279,1228.1789479524152,35442.76453920465,0.894654056512639,Edge,0.9098173515981736
2145,35.353606677890696,38264.78055443449,1290.5326913268223,36351.54152671276,0.905051962548201,Edge,0.9098173515981736
2146,35.57405493276872,38679.22327360515,1318.0047744629303,36745.26210992489,0.9095567747130995,Edge,0.9098173515981736
2147,37.85437431331991,42966.22370904141,1618.3111238041138,40817.91252358934,0.9561546055330589,Edge,0.9098173515981736
2148,36.99778099872253,41355.82827759841,1502.0636435209265,39288.03686371849,0.9386503073652002,Edge,0.9098173515981736
2149,37.869599176221755,42994.84645129688,1620.4145177327846,40845.10412873203,0.9564657222967052,Edge,0.9098173515981736
2150,38.04555632575409,43325.64589241767,1644.8180891956997,41159.363597796786,0.9600613683958442,Edge,0.9098173515981736
2151,39.15711295383386,45415.37235320761,1802.9758961835623,43144.60373554723,0.9827757864479088,Edge,0.9098173515981736
2152,37.91523126416968,43080.634776638995,1626.7266045025792,40926.60303780704,0.9573982040939022,Edge,0.9098173515981736
2153,37.962084100044876,43168.7181080844,1633.219683518224,41010.28220268018,0.9583556316096131,Edge,0.9098173515981736
2154,39.472014467868746,46007.38719959324,1849.031497749871,43707.01783961358,0.9892107304303613,Edge,0.9098173515981736
2155,40.0,47000.0,1927.4846622367465,44650.0,1.0,Edge,0.9098173515981736
2156,39.95027875546987,46906.52406028335,1920.030818112861,44561.19785726918,0.998983957176993,Edge,0.9098173515981736
2157,38.96566189080602,45055.44435471528,1775.2446245054632,42802.67213697951,0.9788635255947312,Edge,0.9098173515981736
2158,40.0,47000.0,1927.4846622367465,44650.0,1.0,Edge,0.9098173515981736
2159,39.18708854396948,45471.72646266263,1807.3362386932076,43198.140139529496,0.9833883311158981,Edge,0.9098173515981736
2160,39.42821132427099,45925.03728962944,1842.5921685004455,43628.785425147966,0.9883156227133635,Edge,0.9098173515981736
2161,39.00143457984876,45122.69701011572,1780.4107403241353,42866.56215960993,0.9795945327186492,Edge,0.9098173515981736
2162,40.0,47000.0,1927.4846622367465,44650.0,1.0,Edge,0.9098173515981736
2163,40.0,47000.0,1927.4846622367465,44650.0,1.0,Edge,0.9098173515981736
2164,40.0,47000.0,1927.4846622367465,44650.0,1.0,Edge,0.9098173515981736
2165,40.0,47000.0,1927.4846622367465,44650.0,1.0,Edge,0.9098173515981736
2166,40.0,47000.0,1927.4846622367465,44650.0,1.0,Edge,0.9098173515981736
2167,37.41313185376191,42136.687885072446,1557.9158064263463,40029.85349081882,0.9471379117942657,Edge,0.9098173515981736
2168,38.10266909188897,43433.01789275123,1652.7763288988194,41261.36699811367,0.9612284553559917,Edge,0.9098173515981736
2169,37.92964456369015,43107.73177973743,1628.7227562218584,40952.34519075055,0.9576927367362763,Edge,0.9098173515981736
2170,37.37666331692782,42068.127035824305,1552.973043000012,39964.72068403309,0.9463926851720033,Edge,0.9098173515981736
2171,36.802089667327095,40987.92857457494,1476.0856403036573,38938.53214584619,0.9346513975497276,Edge,0.9098173515981736
2172,37.18304984295236,41704.13370475045,1526.8568268244605,39618.92701951293,0.9424362359212005,Edge,0.9098173515981736
2173,35.87904715857246,39252.60865811627,1356.4679954922594,37289.97822521045,0.915789224544742,Edge,0.9098173515981736
2174,36.966725811935305,41297.44452643838,1497.9266657743988,39232.57230011646,0.9380157013743303,Edge,0.9098173515981736
2175,36.23591943403477,39923.5285359854,1402.1437806352965,37927.35210918613,0.9230818319128847,Edge,0.9098173515981736
2176,36.18203734585023,39822.230210198424,1395.201217651069,37831.1186996885,0.9219807631543308,Edge,0.9098173515981736
2177,35.71554218640313,38945.21931043791,1335.7823542690116,36997.95834491601,0.9124480359830208,Edge,0.9098173515981736
2178,35.29973362790679,38163.49922046477,1283.8611179644913,36255.32425944153,0.9039510784833128,Edge,0.9098173515981736
2179,33.820785687680996,35383.07709284025,1107.1834085192545,33613.92323819824,0.8737290988352201,Edge,0.9098173515981736
2180,35.726954111182636,38966.67372902334,1337.2211944779144,37018.34004257218,0.9126812361850363,Edge,0.9098173515981736
2181,33.335371234121624,34470.497920148686,1051.9296156245198,32746.97302414125,0.8638097600016161,Edge,0.9098173515981736
2182,30.7306890904851,29573.695490111946,778.7554928197231,28095.010715606346,0.8105836466316516,Edge,0.9098173515981736
2183,31.015115925026862,30108.417939050516,806.6625824688298,28602.997042097988,0.8163958471635926,Edge,0.9098173515981736
2184,29.732699202228105,27697.47450018885,684.59449623756,26312.600775179406,0.7901899402194441,Edge,0.9098173515981736
2185,30.892927801962003,29878.704267688532,794.6157858905852,28384.769054304103,0.8138989594313971,Edge,0.9098173515981736
2186,30.198724698509352,28573.602433197622,727.8349339441695,27144.92231153774,0.7997130699260612,Edge,0.9098173515981736
2187,29.306028198280387,26895.333012767078,646.1296872670291,25550.566362128724,0.7814710110083378,Edge,0.9098173515981736
2188,31.186117373772845,30429.900662692904,823.66871728168,28908.405629558256,0.819890224594488,Edge,0.9098173515981736
2189,29.218046405391476,26729.927242136007,638.3319627684408,25393.430880029206,0.7796731221971306,Edge,0.9098173515981736
2190,28.865734613332734,26067.581073065536,607.5666343126987,24764.202019412256,0.7724737073159297,Edge,0.9098173515981736
2191,26.7319829343395,22056.12791655821,437.04667959301804,20953.321520730296,0.7288709556147631,Edge,0.9098173515981736
2192,26.169527056906475,20998.71086698417,396.647432081981,19948.77532363496,0.7173772920324366,Edge,0.9098173515981736
2193,26.705725659395625,22006.76423966381,435.1182695854633,20906.42602768062,0.7283343939093893,Edge,0.9098173515981736
2194,26.381479623962264,21397.181693049017,411.64713892574275,20327.322608396564,0.7217084966635763,Edge,0.9098173515981736
2195,23.959899449221325,16844.61096453607,256.51539387676814,16002.380416309266,0.6722240322232181,Edge,0.9098173515981736
2196,25.18877237572468,19154.89206636241,330.78111216922065,18197.147463044286,0.6973357833300262,Edge,0.9098173515981736
2197,24.993262011611534,18787.332581829665,318.34915308014905,17847.96595273818,0.6933405715416268,Edge,0.9098173515981736
2198,24.4105229354318,17691.783118611784,282.6768643768299,16807.193962681195,0.681432425202302,Edge,0.9098173515981736
2199,23.495496840297278,15971.534059758902,230.85724770304643,15172.957356770956,0.6627340658669446,Edge,0.9098173515981736
2200,23.46429152392085,15912.868064971197,229.1806941733973,15117.224661722636,0.6620963920105565,Edge,0.9098173515981736
2201,23.551564214223788,16076.9407227407,233.88460633440434,15273.093686603663,0.6638797904645728,Edge,0.9098173515981736
2202,23.578520348507766,16127.618255194611,235.34698625690652,15321.23734243488,0.664430633208637,Edge,0.9098173515981736
2203,23.880237001552814,16694.84556291929,252.0199474517452,15860.103284773326,0.6705961474230357,Edge,0.9098173515981736
2204,24.17934861208977,17257.175390728793,269.1004173780708,16394.316621192353,0.6767084281600956,Edge,0.9098173515981736
2205,22.701792268123768,14479.369464072712,190.079607872315,13755.400990869075,0.6465148854790512,Edge,0.9098173515981736
2206,22.447571660722645,14001.434722158541,177.8416819211981,13301.362986050613,0.6413199426321581,Edge,0.9098173515981736
2207,23.262659897140566,15533.800606624296,218.49224480714324,14757.11057629308,0.6579760935502641,Edge,0.9098173515981736
2208,23.408842043740606,15808.623042232372,226.2163722507187,15018.191890120752,0.6609632939373083,Edge,0.9098173515981736
2209,22.39917257608471,13910.444443039203,175.55715771503284,13214.922220887242,0.6403309178591218,Edge,0.9098173515981736
2210,23.647237202013287,16256.805939785008,239.09511273057558,15443.965642795758,0.6658348471715761,Edge,0.9098173515981736
2211,23.91807990159441,16765.990214997444,254.15061228048407,15927.69070424757,0.6713694588586678,Edge,0.9098173515981736
2212,24.344976646004113,17568.556094487685,278.7942337946901,16690.1282897633,0.6800930010270401,Edge,0.9098173515981736
2213,24.97790869544906,18758.468347444243,317.38273481421186,17820.54493007203,0.6930268298635244,Edge,0.9098173515981736
2214,22.580613570416176,14251.553512382408,184.19627860218446,13538.975836763288,0.6440386251345914,Edge,0.9098173515981736
2215,23.66704337362063,16294.041542406769,240.1808196017383,15479.33946528643,0.6662395819826823,Edge,0.9098173515981736
2216,23.92200897205595,16773.37686746521,254.3723338817993,15934.708024091948,0.6714497485594044,Edge,0.9098173515981736
2217,24.104068851252407,17115.649440354522,264.7499976302731,16259.866968336795,0.6751701026125492,Edge,0.9098173515981736
2218,23.883979002086903,16701.8805239234,252.23024140617767,15866.786497727227,0.6706726143904718,Edge,0.9098173515981736
2219,23.4137359624047,15817.823609320803,226.4772389589697,15026.932428854763,0.6610633001013131,Edge,0.9098173515981736
2220,25.334028895217386,19427.974323008646,340.1681463403053,18456.575606858212,0.7003040687283548,Edge,0.9098173515981736
2221,24.892673635358904,18598.226434474745,312.0437123898853,17668.315112751006,0.6912850699399429,Edge,0.9098173515981736
2222,26.15418314193488,20969.864306837553,395.5720904687033,19921.371091495676,0.7170637424656255,Edge,0.9098173515981736
2223,25.740332051602877,20191.824257013453,367.1056052820582,19182.23304416278,0.7086067854023201,Edge,0.9098173515981736
2224,25.90885525926052,20508.647887409737,378.5722377480234,19483.21549303925,0.7120505205153232,Edge,0.9098173515981736
2225,27.700202176803145,23876.380092389867,511.04825067000735,22682.561087770373,0.7486563053520638,Edge,0.9098173515981736
2226,28.120392658403205,24666.338197797973,544.9108890321887,23433.021287908072,0.7572428064978041,Edge,0.9098173515981736
2227,29.05526839650355,26423.904585426717,624.0260393820557,25102.70935615538,0.7763467889720295,Edge,0.9098173515981736
2228,31.15488780907441,30371.18908105984,820.5501624869809,28852.62962700685,0.8192520552289113,Edge,0.9098173515981736
2229,29.823437006516087,27868.06157225027,692.9132693633481,26474.658493637755,0.7920441475244595,Edge,0.9098173515981736
2230,30.57028263444232,29272.131352751516,763.2260777055465,27808.52478511394,0.8073057755733861,Edge,0.9098173515981736
2231,29.588953953984458,27427.23343349081,671.5155356137659,26055.871761816266,0.7872525373205523,Edge,0.9098173515981736
2232,29.93433356476811,28076.54710176401,703.1461371271001,26672.719746675808,0.7943102945843914,Edge,0.9098173515981736
2233,33.293091049850375,34391.01117371867,1047.181206774975,32671.46061503273,0.8629457736273768,Edge,0.9098173515981736
2234,31.387596096907487,30808.68066218603,843.9252161541282,29268.246629076726,0.8240073985020221,Edge,0.9098173515981736
2235,31.812205860883125,31606.947018460298,887.39094128902,30026.59966753728,0.8326842067223945,Edge,0.9098173515981736
2236,33.3308379900177,34461.97542123328,1051.4200020021908,32738.876650171613,0.8637171241438399,Edge,0.9098173515981736
2237,33.80631782367027,35355.87750850008,1105.5169556615842,33588.083633075075,0.8734334511793488,Edge,0.9098173515981736
2238,33.52479735638434,34826.61903000256,1073.3302129864667,33085.28807850243,0.8676806416304627,Edge,0.9098173515981736
2239,34.60890667697913,36864.74455272079,1199.7765225734433,35021.50732508475,0.8898341799208782,Edge,0.9098173515981736
2240,36.593493711640804,40595.76817788469,1448.6323411648086,38565.97976899045,0.9303887845422248,Edge,0.9098173515981736
2241,35.06579287299684,37723.69060123408,1255.0819330746851,35837.50607117237,0.8991705500134138,Edge,0.9098173515981736
2242,34.93442265478984,37476.714591004886,1239.057682732275,35602.87886145464,0.8964860281630965,Edge,0.9098173515981736
2243,37.64227833214443,42567.48326443152,1589.1440540872602,40439.10910120994,0.9518204702655599,Edge,0.9098173515981736
2244,37.598498303999804,42485.17681151966,1583.1549071190775,40360.91797094368,0.9509258349078225,Edge,0.9098173515981736
2245,36.88018371909226,41134.74539189349,1486.4267381004995,39078.008122298816,0.9362472325205815,Edge,0.9098173515981736
2246,36.282068709704674,40010.28917424478,1408.1030550258886,38009.77471553254,0.9240248823287477,Edge,0.9098173515981736
2247,37.41559255256158,42141.31399881578,1558.249586347463,40034.24829887499,0.947188195639302,Edge,0.9098173515981736
2248,38.373963403712935,43943.05119898032,1690.8282052044958,41745.8986390313,0.9667722956410905,Edge,0.9098173515981736
2249,39.81957022797877,46660.792028600044,1900.5011482309549,44327.75242717004,0.9963129568326091,Edge,0.9098173515981736
2250,37.88230299834265,43018.729636884134,1622.1706104633822,40867.79315503992,0.9567253221400449,Edge,0.9098173515981736
2251,38.99818419372269,45116.58628419864,1779.9410416004798,42860.7569699887,0.9795281117847677,Edge,0.9098173515981736
2252,39.89086264063155,46794.82176438731,1911.1415129330408,44455.08067616794,0.9977698017868185,Edge,0.9098173515981736
2253,37.01306347942324,41384.559341315675,1504.1014743412236,39315.33137424989,0.9389626015360399,Edge,0.9098173515981736
2254,40.0,47000.0,1927.4846622367465,44650.0,1.0,Edge,0.9098173515981736
2255,38.30473567619174,43812.90307124045,1681.0792112700037,41622.25791767843,0.9653576420787006,Edge,0.9098173515981736
2256,39.79111517410303,46607.296527313694,1896.262093119725,44276.93170094801,0.9957314839925401,Edge,0.9098173515981736
2257,39.674934805044984,46388.87743348455,1879.0007703422777,44069.43356181032,0.9933573634074407,Edge,0.9098173515981736
2258,40.0,47000.0,1927.4846622367465,44650.0,1.0,Edge,0.9098173515981736
2259,39.79729564048699,46618.91580411552,1897.1824392921787,44287.97001390974,0.9958577804795166,Edge,0.9098173515981736
2260,36.78928788560637,40963.86122493996,1474.3937280107987,38915.66816369296,0.9343897959232604,Edge,0.9098173515981736
2261,38.17023637473801,43560.04438450743,1662.214884708544,41382.04216528206,0.9626091780924722,Edge,0.9098173515981736
2262,38.861016952076795,44858.71186990435,1760.1731886722994,42615.77627640913,0.9767251290206995,Edge,0.9098173515981736
2263,38.288315478284346,43782.03309917456,1678.770764295315,41592.93144421583,0.9650220989040712,Edge,0.9098173515981736
2264,38.66694220962722,44493.851354099126,1732.3830386452794,42269.15878639417,0.9727592538489035,Edge,0.9098173515981736
2265,38.6604961180106,44481.73270185989,1731.463603432391,42257.646066766894,0.9726275293680422,Edge,0.9098173515981736
2266,38.1412149509498,43505.48410778564,1658.157719312828,41330.20990239635,0.9620161316063657,Edge,0.9098173515981736
2267,36.964529877921905,41293.3161704932,1497.6343427909135,39228.65036196854,0.9379708279401435,Edge,0.9098173515981736
2268,34.96800546281901,37539.85027009978,1243.1446722004205,35662.857756594785,0.8971722855445627,Edge,0.9098173515981736
2269,35.90399946423321,39299.518992758385,1359.6381487864178,37334.543043120466,0.9162991194865042,Edge,0.9098173515981736
2270,36.307700668801886,40058.47725734758,1411.4181254508298,38055.5533944802,0.9245486658407346,Edge,0.9098173515981736
2271,34.360874290788956,36398.44366668328,1170.2523012655645,34578.52148334911,0.884765692029166,Edge,0.9098173515981736
2272,35.553372392111555,38640.34009716971,1315.415585424446,36708.32309231123,0.9091341314909751,Edge,0.9098173515981736
2273,35.31352201247671,38189.42138345617,1285.567081583679,36279.95031428336,0.9042328411245236,Edge,0.9098173515981736
2274,34.02118763619234,35759.83275604164,1130.3900262233242,33971.84111823955,0.8778242690874091,Edge,0.9098173515981736
2275,30.356814461077818,28870.81118682628,742.7939035975955,27427.270627484962,0.8029435998568074,Edge,0.9098173515981736
2276,31.550971346085248,31115.826130640286,860.5248798423795,29560.03482410827,0.8273459362026119,Edge,0.9098173515981736
2277,34.08475178749802,35879.33336049627,1137.7989528392711,34085.366692471456,0.8791231887010464,Edge,0.9098173515981736
2278,31.13332067216089,30330.642863662448,818.3998182379073,28814.110720479322,0.8188113354745918,Edge,0.9098173515981736
2279,29.1509152007406,26603.720577392363,632.4130383282036,25273.534548522744,0.77830131062383,Edge,0.9098173515981736
2280,31.723887384596253,31440.90828304099,878.2635309523023,29868.86286888894,0.8308794378591412,Edge,0.9098173515981736
2281,29.94993916394651,28105.885628219417,704.5919482392233,26700.591346808444,0.7946291916110806,Edge,0.9098173515981736
2282,30.44251137147836,29031.921378379353,750.9642455901312,27580.325309460382,0.80469479759108,Edge,0.9098173515981736
2283,29.061015105274805,26434.70839791668,624.5284208309072,25112.972978020844,0.7764642217164857,Edge,0.9098173515981736
2284,28.674646296871344,25708.33503811815,591.1881281215502,24422.918286212243,0.76856885910998,Edge,0.9098173515981736
2285,28.02638825193941,24489.609913646083,537.2436173121174,23265.129417963777,0.7553218468874574,Edge,0.9098173515981736
2286,27.810671912384862,24084.063195283554,519.8486449080476,22879.860035519374,0.7509137303835168,Edge,0.9098173515981736
2287,28.827829277831086,25996.319042322415,604.3004588356029,24696.503090206294,0.7716991200252437,Edge,0.9098173515981736
2288,27.036129747477503,22627.92392525765,459.68644932048943,21496.52772899477,0.7350861296223659,Edge,0.9098173515981736
2289,24.04421168906333,17003.117975439047,261.31563314355867,16152.962076667094,0.6739469345156418,Edge,0.9098173515981736
2290,25.553483319933548,19840.54864147502,354.59330661377095,18848.521209401268,0.7047885721899458,Edge,0.9098173515981736
2291,25.781124765352786,20268.514558863288,369.8654343573302,19255.088830920122,0.7094403756398183,Edge,0.9098173515981736
2292,25.412711627071076,19575.897858893622,345.3064777926965,18597.10296594894,0.7019119332488437,Edge,0.9098173515981736
2293,23.415558252847973,15821.249515354233,226.5744124855865,15030.18703958652,0.6611005382103721,Edge,0.9098173515981736
2294,24.5981903510488,18044.597859971735,293.9385908036627,17142.367966973146,0.685267368043171,Edge,0.9098173515981736
2295,24.019963747466647,16957.531845237332,259.93063376220437,16109.655252975464,0.6734514331004058,Edge,0.9098173515981736
2296,25.314054831433396,19390.423083094756,338.86973861271605,18420.901928940017,0.6998959030771169,Edge,0.9098173515981736
2297,21.77819043039767,12742.998009147646,147.53568656639192,12105.848108690263,0.6276412827081266,Edge,0.9098173515981736
2298,21.764377312061526,12717.0293466757,146.93963170333848,12081.177879341914,0.6273590146377793,Edge,0.9098173515981736
2299,21.743900405707507,12678.53276273013,146.05821115061022,12044.606124593623,0.6269405735079362,Edge,0.9098173515981736
2300,21.380862303580216,11996.021130730784,130.86516694043763,11396.220074194243,0.6195219688122912,Edge,0.9098173515981736
2301,20.84204009707105,10983.03538249361,109.83280509491539,10433.88361336893,0.6085112541575393,Edge,0.9098173515981736
2302,18.89756792027748,7327.427690121716,49.10666030790167,6961.05630561563,0.5687763879361056,Edge,0.9098173515981736
2303,21.100612914476244,11469.152279215356,119.6993456205941,10895.694665254587,0.6137951334697321,Edge,0.9098173515981736
2304,21.848661717972675,12875.484029788604,150.59510299075944,12231.709828299174,0.6290813481498762,Edge,0.9098173515981736
2305,21.00211227849121,11283.971083563483,115.89144668374963,10719.77252938531,0.6117822943865596,Edge,0.9098173515981736
2306,23.413222718232646,15816.858710277353,226.44987394848036,15026.015774763484,0.6610528120682321,Edge,0.9098173515981736
2307,21.60255960787805,12412.812062810743,140.04547373747772,11792.171459670204,0.6240523050305515,Edge,0.9098173515981736
2308,22.959356899018985,14963.590970155652,202.88622730619323,14215.411421647868,0.6517781627190832,Edge,0.9098173515981736
2309,22.093319523581556,13335.44070433332,161.45635346454668,12668.668669116652,0.6340808772210144,Edge,0.9098173515981736
2310,22.822591896623067,14706.472765651371,196.0349456333503,13971.149127368803,0.6489833996266453,Edge,0.9098173515981736
2311,22.497172753577047,14094.684776724898,180.19800401381823,13389.950537888653,0.6423335301817924,Edge,0.9098173515981736
2312,23.806448635031074,16556.123433858425,247.89072658460648,15728.317262165503,0.6690882981941133,Edge,0.9098173515981736
2313,22.79613122149965,14656.726696419333,194.7227353978808,13923.890361598365,0.6484426814828188,Edge,0.9098173515981736
2314,23.531957075152377,16040.079301286474,232.82371972909598,15238.07533622215,0.6634791228400704,Edge,0.9098173515981736
2315,23.73895995165344,16429.24470910847,244.143309397823,15607.782473653044,0.6677091816207442,Edge,0.9098173515981736
2316,23.45979748134897,15904.419264936041,228.93973854608302,15109.198301689239,0.6620045572275657,Edge,0.9098173515981736
2317,24.525702863885442,17908.321384104667,289.56318108273314,17012.90531489943,0.6837861020011377,Edge,0.9098173515981736
2318,26.72768181835812,22048.041818513317,436.7305089237093,20945.63972758765,0.72878306324471,Edge,0.9098173515981736
2319,24.709947820443233,18254.701902433255,300.74724555778545,17341.96680731159,0.687551107635144,Edge,0.9098173515981736
2320,25.83919638571291,20377.689205140225,373.8116604315875,19358.80474488321,0.7106270565776112,Edge,0.9098173515981736
2321,27.132011383877796,22808.181401690264,466.9388801659396,21667.77233160575,0.7370454500183725,Edge,0.9098173515981736
2322,27.505481983198706,23510.306128413562,495.71397479508346,22334.790821992883,0.7446772405262344,Edge,0.9098173515981736
2323,26.903426676300512,22378.442151445008,449.74001209928446,21259.520043872755,0.7323743712113588,Edge,0.9098173515981736
2324,25.073481791425365,18938.145767879672,323.4219543337009,17991.238479485688,0.6949798453030399,Edge,0.9098173515981736
2325,28.435505745437638,25258.750801422793,570.996801761887,23995.813261351654,0.7636820739285086,Edge,0.9098173515981736
2326,26.288282561846756,21221.971216271864,405.01824007197433,20160.87265545827,0.7198040349594768,Edge,0.9098173515981736
2327,30.434668414298642,29017.176618881407,750.2147039704898,27566.317787937336,0.8045345284661022,Edge,0.9098173515981736
2328,29.69969586127371,27635.428219194568,681.5808270237334,26253.65680823484,0.78951552412168,Edge,0.9098173515981736
2329,31.050005952519427,30174.011190736506,810.1185108049666,28665.310631199678,0.8171088172906142,Edge,0.9098173515981736
2330,29.72401399825651,27681.146316722195,683.8007914876929,26297.089000886084,0.7900124599643717,Edge,0.9098173515981736
2331,29.61795527386255,27481.755914861555,674.1444536652607,26107.668119118476,0.7878451729876256,Edge,0.9098173515981736
2332,31.91594047123391,31801.96808591977,898.1695623983643,30211.86968162378,0.8348040009339106,Edge,0.9098173515981736
2333,32.141617874593635,32226.241604236,921.834994311668,30614.929524024195,0.8394156696112609,Edge,0.9098173515981736
2334,32.195370621356744,32327.296768150656,927.5153782935839,30710.93192974312,0.8405140953059854,Edge,0.9098173515981736
2335,33.24719043636702,34304.718020370026,1042.0378669498614,32589.482119351524,0.8620078045692394,Edge,0.9098173515981736
2336,36.3445087583774,40127.67646574954,1416.185144338934,38121.29264246206,0.9253008311494515,Edge,0.9098173515981736
2337,34.90598048970105,37423.243320637965,1235.6013375325629,35552.081154606065,0.8959048187025865,Edge,0.9098173515981736
2338,35.54923240746882,38632.55692604135,1314.8976044845838,36700.929079739275,0.9090495318047973,Edge,0.9098173515981736
2339,35.758544904520534,39026.0644204986,1341.208086714023,37074.76119947367,0.9133267871793327,Edge,0.9098173515981736
2340,36.766843676524786,40921.66611186658,1471.4296815177058,38875.58280627325,0.9339311533898541,Edge,0.9098173515981736
2341,35.49317247885517,38527.16426024771,1307.8931680065853,36600.80604723532,0.9079039593505185,Edge,0.9098173515981736
2342,34.00090455928188,35721.70057144988,1128.030747249987,33935.615542877385,0.8774097888201075,Edge,0.9098173515981736
2343,36.1310078127737,39726.294688014576,1388.6413536328273,37739.979953613845,0.9209379857392889,Edge,0.9098173515981736
2344,37.38317081798971,42080.3611378206,1553.8544895267203,39976.34308092957,0.9465256645415282,Edge,0.9098173515981736
2345,35.88088979049104,39256.07280612312,1356.7019783504477,37293.269165816964,0.9158268783274252,Edge,0.9098173515981736
2346,36.86588892650133,41107.871181822455,1484.5312723229251,39052.47762273133,0.9359551215415484,Edge,0.9098173515981736
2347,36.536005281794814,40487.68992977425,1441.1094673799298,38463.30543328553,0.9292140209758071,Edge,0.9098173515981736
2348,38.82294634059389,44787.1391203165,1754.705206047518,42547.78216430067,0.9759471643512663,Edge,0.9098173515981736
2349,38.19077484133459,43598.65670170907,1665.0889865412523,41418.723866623615,0.96302887719249,Edge,0.9098173515981736
2350,38.16335733813048,43547.111795685356,1661.2527766533783,41369.75620590109,0.9624686064748409,Edge,0.9098173515981736
