step,T_supply,Q_available,Exergy_DT,Q_negotiated,it_load_frac,scenario,t_availability,TWH,ERF
10954,46.47405028602077,2191954.340650713,111620.76332527593,1972758.906585642,0.7061708571683999,Mid_LC,1.0,46.47405028602077,0.81
10955,47.08404213480679,2349738.898870017,121817.8513159538,2114765.008983015,0.7570035112338972,Mid_LC,1.0,47.08404213480679,0.8099999999999999
10956,46.791142583850046,2273975.5483558816,116885.94021057137,2046577.9935202932,0.7325952153208382,Mid_LC,1.0,46.791142583850046,0.8099999999999998
10957,46.8766783204336,2296100.7922188165,118319.42185097544,2066490.7129969348,0.739723193369464,Mid_LC,1.0,46.8766783204336,0.81
10958,46.97800530130996,2322310.7046055165,120024.79571004836,2090079.6341449649,0.7481671084424989,Mid_LC,1.0,46.97800530130996,0.8099999999999999
10959,47.06504885213195,2344825.9697514684,121496.0474743268,2110343.3727763216,0.7554207376776638,Mid_LC,1.0,47.06504885213195,0.8099999999999999
10960,46.51558739375105,2202698.605850269,112306.0787232896,1982428.7452652424,0.7096322828125867,Mid_LC,1.0,46.51558739375105,0.8100000000000002
10961,47.20451906779556,2380902.265536447,123865.5196736383,2142812.0389828025,0.7670432556496286,Mid_LC,1.0,47.20451906779556,0.8100000000000002
10962,47.02728484414928,2335057.679686611,120857.03028284071,2101551.91171795,0.7522737370124392,Mid_LC,1.0,47.02728484414928,0.81
10963,47.85345486833296,2548760.325942124,135085.626200906,2293884.293347912,0.8211212390277461,Mid_LC,1.0,47.85345486833296,0.8100000000000002
10964,47.95473551964591,2574958.254415074,136865.71742631018,2317462.4289735667,0.8295612933038253,Mid_LC,1.0,47.95473551964591,0.81
10965,47.89143858738959,2558585.4479381056,135752.3068106095,2302726.903144295,0.8242865489491319,Mid_LC,1.0,47.89143858738959,0.8099999999999999
10966,47.74410441820038,2520475.009507824,133172.46676629368,2268427.5085570416,0.8120087015166959,Mid_LC,1.0,47.74410441820038,0.8099999999999999
10967,47.67474417312712,2502533.8261155486,131963.68264569173,2252280.443503994,0.8062286810939268,Mid_LC,1.0,47.67474417312712,0.8100000000000002
10968,47.8746456162869,2554241.666079542,135457.4254337628,2298817.499471588,0.8228871346905742,Mid_LC,1.0,47.8746456162869,0.8100000000000002
10969,48.61445860609217,2745606.6261091693,148651.6124594154,2471045.9634982524,0.8845382171743458,Mid_LC,1.0,48.61445860609217,0.8099999999999999
10970,48.09731491366807,2611838.791002141,139384.89026786794,2350654.9119019266,0.8414429094723392,Mid_LC,1.0,48.09731491366807,0.8099999999999999
10971,47.81227359984615,2538108.1044935365,134364.06365560193,2284297.294044183,0.8176894666538455,Mid_LC,1.0,47.81227359984615,0.81
10972,48.737489392103214,2777430.589424037,150886.06298441486,2499687.5304816333,0.8947907826752696,Mid_LC,1.0,48.737489392103214,0.81
10973,48.96097155779461,2835237.976282868,154974.18614734433,2551714.178654581,0.9134142964828826,Mid_LC,1.0,48.96097155779461,0.8099999999999998
10974,49.10714918569312,2873049.256032613,157668.61629920907,2585744.330429352,0.9255957654744243,Mid_LC,1.0,49.10714918569312,0.81
10975,49.06324114907926,2861691.710561841,156857.58177726992,2575522.539505657,0.9219367624232736,Mid_LC,1.0,49.06324114907926,0.81
10976,49.20405691635278,2898116.0556965894,159463.7716668277,2608304.4501269306,0.933671409696066,Mid_LC,1.0,49.20405691635278,0.8100000000000002
10977,49.02616065875952,2852100.2237324603,156173.79459463173,2566890.2013592143,0.9188467215632926,Mid_LC,1.0,49.02616065875952,0.81
10978,48.60859140920695,2744088.977848199,148545.34045987003,2469680.0800633794,0.8840492841005796,Mid_LC,1.0,48.60859140920695,0.81
10979,49.2023114871086,2897664.5713320877,159431.37597913932,2607898.1141988784,0.9335259572590489,Mid_LC,1.0,49.2023114871086,0.8099999999999999
10980,49.42839728714591,2956145.4316084054,163646.72826717034,2660530.888447565,0.9523664405954916,Mid_LC,1.0,49.42839728714591,0.81
10981,49.32486897068361,2929366.107083501,161711.66579391682,2636429.496375151,0.9437390808903032,Mid_LC,1.0,49.32486897068361,0.81
10982,49.3862166697898,2945234.711918957,162857.3488483923,2650711.240727062,0.9488513891491488,Mid_LC,1.0,49.3862166697898,0.8100000000000002
10983,49.26436238668544,2913715.070689299,160584.47117954557,2622343.5636203694,0.9386968655571196,Mid_LC,1.0,49.26436238668544,0.81
10984,49.315023040098254,2926819.2930387477,161528.05498220524,2634137.3637348725,0.9429185866748542,Mid_LC,1.0,49.315023040098254,0.8099999999999998
10985,50.0,3104000.0,174475.9324455816,2793600.0,1.0,Mid_LC,1.0,50.0,0.8099999999999999
10986,50.0,3104000.0,174475.9324455816,2793600.0,1.0,Mid_LC,1.0,50.0,0.8099999999999999
10987,49.692693994424246,3024510.179891075,168623.36075234416,2722059.161901968,0.9743911662020216,Mid_LC,1.0,49.692693994424246,0.8100000000000002
10988,49.7924390868306,3050310.910460179,170515.19972101302,2745279.819414161,0.9827032572358824,Mid_LC,1.0,49.7924390868306,0.81
10989,49.5135326040089,2978167.100236962,165244.05803902345,2680350.390213266,0.9594610503340728,Mid_LC,1.0,49.5135326040089,0.8100000000000002
10990,49.91962831779813,3083210.5248704418,172938.41730488755,2774889.4723833976,0.9933023598165084,Mid_LC,1.0,49.91962831779813,0.81
10991,50.0,3104000.0,174475.9324455816,2793600.0,1.0,Mid_LC,1.0,50.0,0.8099999999999999
10992,49.40826372439796,2950937.5500442646,163269.7760509564,2655843.795039838,0.9506886436998276,Mid_LC,1.0,49.40826372439796,0.81
10993,49.87994258670335,3072945.149093938,172181.0169217876,2765650.6341845444,0.989995215558614,Mid_LC,1.0,49.87994258670335,0.81
10994,49.883583481622566,3073886.927246368,172250.4539184985,2766498.234521731,0.9902986234685462,Mid_LC,1.0,49.883583481622566,0.8099999999999999
10995,49.858777008693664,3067470.3195820907,171777.5568475086,2760723.287623882,0.9882314173911376,Mid_LC,1.0,49.858777008693664,0.81
10996,50.0,3104000.0,174475.9324455816,2793600.0,1.0,Mid_LC,1.0,50.0,0.8099999999999999
10997,50.0,3104000.0,174475.9324455816,2793600.0,1.0,Mid_LC,1.0,50.0,0.8099999999999999
10998,49.564855314974864,2991442.574806832,166209.6255341106,2692298.317326148,0.963737942914572,Mid_LC,1.0,49.564855314974864,0.8099999999999998
10999,49.730834697915554,3034375.9085274963,169345.88164263047,2730938.3176747467,0.9775695581596316,Mid_LC,1.0,49.730834697915554,0.81
11000,49.530926714664645,2982666.376859928,165571.08247581366,2684399.7391739357,0.9609105595553892,Mid_LC,1.0,49.530926714664645,0.8100000000000002
11001,49.29373458641544,2921312.679686133,161131.30943966666,2629181.41171752,0.9411445488679552,Mid_LC,1.0,49.29373458641544,0.8100000000000002
11002,49.438729928513055,2958818.1415087064,163840.30060051897,2662936.327357836,0.9532274940427532,Mid_LC,1.0,49.438729928513055,0.8100000000000002
11003,49.45704140093335,2963554.709041424,164183.54649700376,2667199.238137282,0.9547534500777785,Mid_LC,1.0,49.45704140093335,0.8100000000000002
11004,49.26426634560562,2913690.22806332,160582.68419913016,2622321.205256988,0.9386888621338014,Mid_LC,1.0,49.26426634560562,0.81
11005,48.91156195438606,2822457.3588678623,154067.0916924094,2540211.622981076,0.909296829532172,Mid_LC,1.0,48.91156195438606,0.81
11006,48.91752132554416,2823998.8495407514,154176.3999187681,2541598.964586677,0.9097934437953452,Mid_LC,1.0,48.91752132554416,0.8100000000000003
11007,48.82036716309034,2798868.3061860343,152397.72506603735,2518981.475567431,0.9016972635908616,Mid_LC,1.0,48.82036716309034,0.8100000000000002
11008,48.624296364946815,2748151.32639958,148829.86140560108,2473336.193759622,0.8853580304122358,Mid_LC,1.0,48.624296364946815,0.8099999999999999
11009,48.79454790413183,2792189.724535436,151926.23323519158,2512970.7520818925,0.8995456586776533,Mid_LC,1.0,48.79454790413183,0.81
11010,48.70902343878447,2770067.3961655847,150368.05322046427,2493060.6565490263,0.8924186198987064,Mid_LC,1.0,48.70902343878447,0.81
11011,48.73016125300677,2775535.0441110893,150752.65039346763,2497981.5396999805,0.8941801044172324,Mid_LC,1.0,48.73016125300677,0.81
11012,48.17314287503956,2631452.9570102287,140730.95507694548,2368307.661309206,0.8477619062532953,Mid_LC,1.0,48.17314287503956,0.81
11013,48.12225024703429,2618288.7305662064,139827.04930257748,2356459.857509586,0.8435208539195252,Mid_LC,1.0,48.12225024703429,0.81
11014,48.51428388834773,2719694.7657859493,146840.7359993711,2447725.2892073547,0.8761903240289786,Mid_LC,1.0,48.51428388834773,0.8100000000000002
11015,47.98101744895985,2581756.513464284,137328.91929685132,2323580.862117856,0.8317514540799885,Mid_LC,1.0,47.98101744895985,0.81
11016,47.90650655191274,2562483.02809476,136017.08005042715,2306234.725285284,0.8255422126593943,Mid_LC,1.0,47.90650655191274,0.81
11017,47.73600269724767,2518379.364354733,133031.0840133959,2266541.42791926,0.8113335581039732,Mid_LC,1.0,47.73600269724767,0.8100000000000003
11018,47.92918573642146,2568349.377154356,136415.92279227448,2311514.4394389205,0.8274321447017899,Mid_LC,1.0,47.92918573642146,0.81
11019,47.81870370756593,2539771.359023718,134476.64451357673,2285794.2231213464,0.8182253089638267,Mid_LC,1.0,47.81870370756593,0.81
11020,47.68632935203209,2505530.5257256352,132165.32980923387,2254977.473153072,0.8071941126693413,Mid_LC,1.0,47.68632935203209,0.8100000000000002
11021,47.30919544544798,2407978.5552225458,125653.64152570385,2167180.6997002917,0.7757662871206655,Mid_LC,1.0,47.30919544544798,0.8100000000000002
11022,46.97954740931186,2322709.5965419994,120050.81071725236,2090438.6368877997,0.7482956174426545,Mid_LC,1.0,46.97954740931186,0.81
11023,47.54002140195553,2467685.535972492,129626.26118861792,2220916.9823752427,0.7950017834962925,Mid_LC,1.0,47.54002140195553,0.81
11024,47.17590778234012,2373501.4796986505,123378.22762420682,2136151.3317287858,0.7646589818616787,Mid_LC,1.0,47.17590778234012,0.8100000000000002
11025,46.75704913688014,2265156.710073,116316.13500931943,2038641.0390657,0.7297540947400127,Mid_LC,1.0,46.75704913688014,0.8100000000000002
11026,47.10887643387565,2356162.704229173,122239.03586951952,2120546.4338062555,0.7590730361563056,Mid_LC,1.0,47.10887643387565,0.81
11027,46.54379566119235,2209995.1443617474,112772.23824858746,1988995.6299255728,0.7119829717660269,Mid_LC,1.0,46.54379566119235,0.8099999999999999
11028,46.92115200735702,2307604.6525696777,119066.96413618803,2076844.1873127096,0.7434293339464167,Mid_LC,1.0,46.92115200735702,0.8099999999999999
11029,46.85304084812179,2289986.566047503,117922.72440824212,2060987.9094427528,0.7377534040101492,Mid_LC,1.0,46.85304084812179,0.81
11030,46.19853913369997,2120688.789250388,107108.68329285496,1908619.910325349,0.683211594474996,Mid_LC,1.0,46.19853913369997,0.81
11031,46.48685285629887,2195265.9388293102,111831.85010379496,1975739.3449463795,0.7072377380249066,Mid_LC,1.0,46.48685285629887,0.81
11032,46.46888004213878,2190616.970899896,111535.5528169194,1971555.2738099063,0.7057400035115645,Mid_LC,1.0,46.46888004213878,0.8099999999999999
11033,46.84931012627453,2289021.552663011,117860.1524166566,2060119.39739671,0.7374425105228772,Mid_LC,1.0,46.84931012627453,0.81
11034,45.99104963905819,2067018.173303056,103749.12832849172,1860316.35597275,0.6659208032548504,Mid_LC,1.0,45.99104963905819,0.8099999999999999
11035,46.46758313391968,2190281.503973893,111514.1817633372,1971253.353576504,0.7056319278266407,Mid_LC,1.0,46.46758313391968,0.8100000000000002
11036,46.08978549857886,2092557.848965728,105343.67348223168,1883302.0640691556,0.6741487915482371,Mid_LC,1.0,46.08978549857886,0.8100000000000003
11037,45.75697038615931,2006469.673219868,99998.84076034128,1805822.705897881,0.6464141988466069,Mid_LC,1.0,45.75697038615931,0.8099999999999999
11038,46.00291671715093,2070087.7908363708,103940.3801830078,1863079.0117527335,0.6669097264292432,Mid_LC,1.0,46.00291671715093,0.8099999999999999
11039,46.01674405213959,2073664.4614867696,104163.36063824756,1866298.0153380928,0.6680620043449645,Mid_LC,1.0,46.01674405213959,0.81
11040,45.75413054842875,2005735.1018602385,99953.60172857146,1805161.5916742147,0.6461775457023964,Mid_LC,1.0,45.75413054842875,0.81
11041,46.08298721818386,2090799.3604368845,105233.6434177337,1881719.424393196,0.673582268181986,Mid_LC,1.0,46.08298721818386,0.8099999999999999
11042,46.245414646572215,2132813.921913349,107872.2514777786,1919532.529722015,0.6871178872143523,Mid_LC,1.0,46.245414646572215,0.8100000000000003
11043,46.08780789557835,2092046.3089895984,105311.66233980398,1882841.6780906385,0.6739839912981953,Mid_LC,1.0,46.08780789557835,0.8099999999999999
11044,45.9232391029019,2049477.847950624,102658.3624139699,1844530.0631555612,0.6602699252418247,Mid_LC,1.0,45.9232391029019,0.8099999999999997
11045,46.04771879012043,2081676.593711148,104663.3953075319,1873508.9343400332,0.6706432325100349,Mid_LC,1.0,46.04771879012043,0.8099999999999999
11046,46.11961448338445,2100273.613035439,105826.87547915916,1890246.2517318951,0.6766345402820357,Mid_LC,1.0,46.11961448338445,0.8099999999999999
11047,46.21731997300145,2125546.7663497063,107414.40673579706,1912992.089714736,0.6847766644167869,Mid_LC,1.0,46.21731997300145,0.8100000000000002
11048,46.482877347821386,2194237.607303129,111766.28907433228,1974813.8465728168,0.7069064456517814,Mid_LC,1.0,46.482877347821386,0.8100000000000003
11049,46.339798574345934,2157227.8978974754,109414.82146572108,1941505.108107728,0.6949832145288258,Mid_LC,1.0,46.339798574345934,0.8099999999999999
11050,46.00229481160551,2069926.9246019595,103930.35475521052,1862934.2321417637,0.666857900967126,Mid_LC,1.0,46.00229481160551,0.8100000000000002
11051,46.27449438612342,2140335.8812105986,108346.7883972077,1926302.2930895388,0.6895411988436206,Mid_LC,1.0,46.27449438612342,0.81
11052,46.52558679581779,2205285.1178515404,112471.25532839578,1984756.6060663864,0.7104655663181509,Mid_LC,1.0,46.52558679581779,0.81
11053,46.83725835255439,2285904.160527394,117658.0918567128,2057313.7444746548,0.7364381960461965,Mid_LC,1.0,46.83725835255439,0.81
11054,46.965747022367,2319139.89645227,119818.06608915358,2087225.9068070431,0.7471455851972519,Mid_LC,1.0,46.965747022367,0.81
11055,47.1716629001981,2372403.470184573,123305.98436654251,2135163.123166116,0.7643052416831744,Mid_LC,1.0,47.1716629001981,0.81
11056,46.872829939136125,2295105.344256537,118254.8069785584,2065594.8098308835,0.739402494928008,Mid_LC,1.0,46.872829939136125,0.81
11057,47.12426232090365,2360142.5203404143,122500.21390404477,2124128.2683063727,0.7603551934086387,Mid_LC,1.0,47.12426232090365,0.8099999999999999
11058,46.69498009896984,2249101.5189335323,115281.05960584292,2024191.3670401792,0.7245816749141534,Mid_LC,1.0,46.69498009896984,0.81
11059,47.253143253149176,2393479.7214812483,124695.095543001,2154131.749333124,0.771095271095763,Mid_LC,1.0,47.253143253149176,0.8100000000000002
11060,47.00029547611399,2328076.4298214847,120401.002780173,2095268.7868393364,0.750024623009499,Mid_LC,1.0,47.00029547611399,0.81
11061,47.35372072290989,2419495.7603260297,126416.77625023312,2177546.184293427,0.779476726909159,Mid_LC,1.0,47.35372072290989,0.81
11062,48.20775586352943,2640406.183366275,141346.84168301747,2376365.565029648,0.8506463219607845,Mid_LC,1.0,48.20775586352943,0.8100000000000003
11063,47.66630816611189,2500351.712300944,131816.91310195005,2250316.5410708496,0.8055256805093248,Mid_LC,1.0,47.66630816611189,0.8099999999999999
11064,47.4994948756958,2457202.67451331,128925.83903528328,2211482.407061979,0.7916245729746489,Mid_LC,1.0,47.4994948756958,0.8099999999999999
11065,47.91802497111166,2565462.4591942234,136219.59742311676,2308916.213274801,0.8265020809259741,Mid_LC,1.0,47.91802497111166,0.81
11066,47.80889005247349,2537232.8935731417,134304.83581651366,2283509.604215828,0.8174075043727904,Mid_LC,1.0,47.80889005247349,0.81
11067,47.81422734703881,2538613.473767377,134398.26730181617,2284752.12639064,0.8178522789199025,Mid_LC,1.0,47.81422734703881,0.8100000000000003
11068,48.6598653406362,2757351.834777903,149474.9422508915,2481616.6513001127,0.8883221117196851,Mid_LC,1.0,48.6598653406362,0.81
11069,48.51944991087993,2721031.043614278,146933.93714269018,2448927.93925285,0.8766208259066618,Mid_LC,1.0,48.51944991087993,0.8099999999999999
11070,48.45216195544231,2703625.8924744152,145721.56742698065,2433263.303226974,0.8710134962868606,Mid_LC,1.0,48.45216195544231,0.81
11071,48.37805701113086,2684457.4135458525,144390.34438809275,2416011.6721912674,0.864838084260906,Mid_LC,1.0,48.37805701113086,0.81
11072,48.49695081185115,2715211.2766654915,146528.17464545567,2443690.148998942,0.8747459009875939,Mid_LC,1.0,48.49695081185115,0.8099999999999999
11073,49.03732143045488,2854987.143344329,156379.49684841384,2569488.429009896,0.91977678587124,Mid_LC,1.0,49.03732143045488,0.8099999999999998
11074,48.83200175352084,2801877.7869107225,152610.3520261277,2521690.0082196505,0.9026668127934028,Mid_LC,1.0,48.83200175352084,0.8100000000000002
11075,48.10514953724743,2613865.346967999,139523.76470086814,2352478.812271199,0.8420957947706181,Mid_LC,1.0,48.10514953724743,0.81
11076,49.50756039842332,2976622.289725505,165131.82793337174,2678960.0607529543,0.9589633665352786,Mid_LC,1.0,49.50756039842332,0.8099999999999999
11077,49.046527513532624,2857368.4501671097,156549.2434070962,2571631.605150399,0.9205439594610534,Mid_LC,1.0,49.046527513532624,0.81
11078,49.15525910595784,2885493.688741096,158558.93636801097,2596944.319866986,0.9296049254964868,Mid_LC,1.0,49.15525910595784,0.8099999999999999
11079,49.39779630933487,2948229.9786812877,163073.91977278946,2653406.9808131587,0.9498163591112396,Mid_LC,1.0,49.39779630933487,0.8099999999999999
11080,49.30641285028821,2924592.123941216,161367.54868393813,2632132.9115470946,0.9422010708573504,Mid_LC,1.0,49.30641285028821,0.81
11081,49.42502250504134,2955272.48797069,163583.5223276423,2659745.239173621,0.9520852087534438,Mid_LC,1.0,49.42502250504134,0.81
11082,49.188203341026565,2894015.2642121976,159169.6089980788,2604613.737790978,0.932350278418878,Mid_LC,1.0,49.188203341026565,0.8100000000000002
11083,49.03175512981164,2853547.3269112823,156276.89355903436,2568192.594220154,0.9193129274843048,Mid_LC,1.0,49.03175512981164,0.8099999999999999
11084,49.42387012812651,2954974.406475396,163561.94154730698,2659476.965827856,0.9519891773438776,Mid_LC,1.0,49.42387012812651,0.8099999999999999
11085,49.72246322428407,3032210.487348148,169187.20233385218,2728989.4386133333,0.9768719353570066,Mid_LC,1.0,49.72246322428407,0.81
11086,49.23810359234773,2906922.795887276,160096.14796791985,2616230.5162985483,0.9365086326956432,Mid_LC,1.0,49.23810359234773,0.8099999999999999
11087,49.22590822718655,2903768.2614322607,159869.53308442573,2613391.4352890346,0.935492352265548,Mid_LC,1.0,49.22590822718655,0.8099999999999999
11088,49.69304462249119,3024600.8756843884,168629.9979137952,2722140.78811595,0.9744203852075992,Mid_LC,1.0,49.69304462249119,0.81
11089,49.28191928848179,2918256.455953959,160911.25934545297,2626430.810358563,0.9401599407068166,Mid_LC,1.0,49.28191928848179,0.81
11090,49.277090915265774,2917007.5167487506,160821.36522372876,2625306.7650738754,0.939757576272149,Mid_LC,1.0,49.277090915265774,0.81
11091,49.26239667620632,2913206.606912032,160547.89771376658,2621885.9462208287,0.9385330563505256,Mid_LC,1.0,49.26239667620632,0.81
11092,49.30512327863005,2924258.554738965,161343.51403098318,2631832.6992650684,0.9420936065525016,Mid_LC,1.0,49.30512327863005,0.81
11093,48.90436931560231,2820596.862969132,153935.19833905707,2538537.1766722184,0.9086974429668594,Mid_LC,1.0,48.90436931560231,0.8099999999999998
11094,49.1066277168365,2872914.3694217014,157658.97559408116,2585622.9324795315,0.9255523097363728,Mid_LC,1.0,49.1066277168365,0.81
11095,49.23826575732204,2906964.742560638,160099.16208278525,2616268.2683045743,0.9365221464435046,Mid_LC,1.0,49.23826575732204,0.8099999999999999
11096,49.17655238657261,2891001.5506601105,158953.54679568604,2601901.3955940995,0.931379365547716,Mid_LC,1.0,49.17655238657261,0.81
11097,49.33421938279776,2931784.7470170152,161886.10366835777,2638606.2723153136,0.9445182818998116,Mid_LC,1.0,49.33421938279776,0.8099999999999999
11098,49.424675613793625,2955182.758767948,163577.02592456396,2659664.482891153,0.9520563011494676,Mid_LC,1.0,49.424675613793625,0.81
11099,49.26702678626452,2914404.262047092,160634.04891638845,2622963.8358423826,0.9389188988553776,Mid_LC,1.0,49.26702678626452,0.8099999999999999
11100,49.038565829784034,2855309.027970804,156402.4379900385,2569778.125173724,0.9198804858153364,Mid_LC,1.0,49.038565829784034,0.81
11101,48.6929258610208,2765903.489384047,150075.38876712346,2489313.140445642,0.8910771550850668,Mid_LC,1.0,48.6929258610208,0.8099999999999999
11102,48.48358142316056,2711753.0614575325,146287.24468251152,2440577.755311779,0.8736317852633804,Mid_LC,1.0,48.48358142316056,0.81
11103,48.53721788026036,2725627.025027341,147254.64671160915,2453064.322524607,0.878101490021695,Mid_LC,1.0,48.53721788026036,0.81
11104,48.56899861698093,2733847.64225907,147828.88163431737,2460462.8780331635,0.880749884748412,Mid_LC,1.0,48.56899861698093,0.81
11105,48.517409755577376,2720503.3234426826,146897.12791680163,2448452.991098414,0.8764508129647818,Mid_LC,1.0,48.517409755577376,0.8099999999999999
11106,48.35796776711493,2679260.9957603966,144030.17841327138,2411334.896184357,0.8631639805929113,Mid_LC,1.0,48.35796776711493,0.81
11107,48.06468493738521,2603398.5038036443,138807.00180402337,2343058.65342328,0.8387237447821019,Mid_LC,1.0,48.06468493738521,0.81
11108,48.16548364730858,2629471.7701038183,140594.79348115358,2366524.5930934367,0.8471236372757146,Mid_LC,1.0,48.16548364730858,0.8100000000000002
11109,48.16012862628156,2628086.604664828,140499.62129370263,2365277.9441983453,0.8466773855234627,Mid_LC,1.0,48.16012862628156,0.8099999999999999
11110,47.9481446869134,2573253.4256815994,136749.64068903986,2315928.0831134394,0.8290120572427833,Mid_LC,1.0,47.9481446869134,0.8099999999999999
11111,47.607612522307306,2485169.105770152,130797.2284106697,2236652.1951931366,0.8006343768589406,Mid_LC,1.0,47.607612522307306,0.8099999999999999
11112,47.2930662654997,2403806.4740092605,125377.57124701297,2163425.8266083347,0.7744221887916432,Mid_LC,1.0,47.2930662654997,0.81
11113,47.16527740229219,2370751.754726252,123197.3361083134,2133676.5792536265,0.7637731168576841,Mid_LC,1.0,47.16527740229219,0.8099999999999998
11114,47.08601882814549,2350250.2035469697,121851.35834800394,2115225.1831922727,0.7571682356787918,Mid_LC,1.0,47.08601882814549,0.81
11115,47.19064275853265,2377312.926873773,123629.10769624336,2139581.6341863954,0.7658868965443856,Mid_LC,1.0,47.19064275853265,0.8099999999999999
11116,47.13464547801988,2362828.29698114,122676.57203560664,2126545.467283026,0.7612204565016558,Mid_LC,1.0,47.13464547801988,0.8099999999999999
11117,46.55335849301167,2212468.730192356,112930.40869529411,1991221.85717312,0.7127798744176402,Mid_LC,1.0,46.55335849301167,0.8099999999999999
11118,46.65732995025178,2239362.6804651218,114654.6373464926,2015426.4124186095,0.72144416252098,Mid_LC,1.0,46.65732995025178,0.81
11119,46.725081108101904,2256887.6466290327,115782.66115502808,2031198.8819661292,0.7270900923418275,Mid_LC,1.0,46.725081108101904,0.8099999999999999
11120,46.34259433785945,2157951.068726318,109460.6186010782,1942155.9618536865,0.6952161948216231,Mid_LC,1.0,46.34259433785945,0.8100000000000002
11121,46.55834573964648,2213758.76465522,113012.92622395944,1992382.8881896976,0.7131954783038723,Mid_LC,1.0,46.55834573964648,0.8099999999999999
11122,46.28041218935056,2141866.6196453497,108443.43749881092,1927679.957680815,0.6900343491125482,Mid_LC,1.0,46.28041218935056,0.81
11123,46.08526572427383,2091388.7340121632,105270.51704168395,1882249.860610947,0.6737721436894856,Mid_LC,1.0,46.08526572427383,0.81
11124,46.18144314791351,2116266.6275936244,106830.62251432073,1904639.964834262,0.6817869289927914,Mid_LC,1.0,46.18144314791351,0.81
11125,46.17807252877378,2115394.760776153,106775.82699080896,1903855.2846985376,0.6815060440644822,Mid_LC,1.0,46.17807252877378,0.81
11126,45.80133903305028,2017946.3632156677,100706.44726997022,1816151.726894101,0.6501115860875217,Mid_LC,1.0,45.80133903305028,0.81
11127,45.87394939102228,2036728.2424777555,101867.7359570705,1833055.41822998,0.6561624492518542,Mid_LC,1.0,45.87394939102228,0.81
11128,45.97803339204592,2063651.3040758749,103539.4809597609,1857286.1736682877,0.6648361160038256,Mid_LC,1.0,45.97803339204592,0.8100000000000002
11129,45.62319370408039,1971866.1047887895,97874.51372419608,1774679.4943099108,0.6352661420066977,Mid_LC,1.0,45.62319370408039,0.8100000000000002
11130,45.3554671522428,1902614.1700467963,93664.59822266788,1712352.7530421168,0.6129555960202308,Mid_LC,1.0,45.3554671522428,0.8099999999999999
11131,45.338921724313934,1898334.4193558707,93406.2435266392,1708500.9774202837,0.6115768103594944,Mid_LC,1.0,45.338921724313934,0.81
11132,45.56905313363262,1957861.743899631,97018.70541365544,1762075.569509668,0.6307544278027162,Mid_LC,1.0,45.56905313363262,0.8099999999999999
11133,45.32211286563171,1893986.5279100663,93143.99210889993,1704587.8751190598,0.610176072135975,Mid_LC,1.0,45.32211286563171,0.81
11134,45.531804818959415,1948226.846504168,96431.22947737272,1753404.161853751,0.6276504015799509,Mid_LC,1.0,45.531804818959415,0.8099999999999998
11135,45.99922861096297,2069133.800702428,103880.93042285676,1862220.4206321847,0.6666023842469162,Mid_LC,1.0,45.99922861096297,0.8099999999999999
11136,45.26087219217828,1878145.607043451,92190.36453561926,1690331.0463391058,0.6050726826815241,Mid_LC,1.0,45.26087219217828,0.8099999999999999
11137,45.52373020251071,1946138.212382776,96304.01888206325,1751524.3911444985,0.6269775168758943,Mid_LC,1.0,45.52373020251071,0.81
11138,46.11083795416829,2098003.4174781954,105684.63273412448,1888203.075730376,0.6759031628473567,Mid_LC,1.0,46.11083795416829,0.8100000000000002
11139,45.71222642024389,1994895.900703088,99286.78576742136,1795406.310632779,0.6426855350203247,Mid_LC,1.0,45.71222642024389,0.8099999999999999
11140,45.54879098211444,1952620.600706929,96699.00033477698,1757358.5406362363,0.6290659151762014,Mid_LC,1.0,45.54879098211444,0.8100000000000002
11141,45.62962695409186,1973530.1721251004,97976.35547476172,1776177.1549125905,0.6358022461743236,Mid_LC,1.0,45.62962695409186,0.8100000000000002
11142,45.80787877768353,2019637.9771608105,100810.87370745788,1817674.1794447291,0.6506565648069621,Mid_LC,1.0,45.80787877768353,0.8099999999999999
11143,46.15651147545907,2109817.6349854064,106425.51969515107,1898835.871486866,0.6797092896215872,Mid_LC,1.0,46.15651147545907,0.81
11144,45.673749407393416,1984943.180045769,98675.69785312677,1786448.8620411926,0.6394791172827866,Mid_LC,1.0,45.673749407393416,0.8100000000000003
11145,45.67765206424389,1985952.6672844235,98737.62739939384,1787357.4005559809,0.639804338686992,Mid_LC,1.0,45.67765206424389,0.8099999999999998
11146,45.59331888018073,1964138.4836734168,97401.99802412203,1767724.6353060754,0.6327765733483948,Mid_LC,1.0,45.59331888018073,0.8100000000000002
11147,46.01986719420847,2074472.3142352533,104213.74499687464,1867025.082811728,0.6683222661840378,Mid_LC,1.0,46.01986719420847,0.8099999999999999
11148,45.73446742838047,2000648.908141076,99640.53594825749,1800584.017326968,0.6445389523650372,Mid_LC,1.0,45.73446742838047,0.8099999999999997
11149,46.04270543482789,2080379.8058088108,104582.41308698712,1872341.8252279295,0.670225452902323,Mid_LC,1.0,46.04270543482789,0.81
11150,46.02321491909311,2075338.2590720805,104267.7607950593,1867804.433164872,0.6686012432577578,Mid_LC,1.0,46.02321491909311,0.8099999999999998
11151,46.59108951117139,2222228.4868896683,113555.1690308854,2000005.6382007012,0.7159241259309498,Mid_LC,1.0,46.59108951117139,0.8099999999999999
